"Name","SRX697827_SRR1571697_TPM","SRX697828_SRR1571698_TPM","SRX697829_SRR1571699_TPM","SRX697830_SRR1571700_TPM","SRX697831_SRR1571701_TPM","SRX697832_SRR1571702_TPM","SRX697833_SRR1571703_TPM","pir","subfam"
"NODE_15655_length_125_cov_1.6",7.726523,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15656_length_125_cov_1.5",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15657_length_125_cov_2.12857",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15659_length_125_cov_2.9",0,0,0,0,6.183288,0,0,FALSE,"noCluster"
"NODE_15660_length_125_cov_2.77143",15.453046,0,0,0,0,6.282325,0,FALSE,"noCluster"
"NODE_15661_length_125_cov_2.14286",7.726523,11.664958,0,0,0,0,0,FALSE,"noCluster"
"NODE_15662_length_125_cov_1.47143",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15663_length_125_cov_5.4",0,0,6.286838,0,0,0,5.017699,FALSE,"noCluster"
"NODE_15664_length_125_cov_3.2",7.726523,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15665_length_125_cov_5.48571",7.726523,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15666_length_125_cov_290.214",223.672783,244.813042,94.302569,96.013504,68.015774,94.234872,125.263298,FALSE,"noCluster"
"NODE_15668_length_125_cov_3.12857",0,0,0,0,12.366576,0,0,FALSE,"noCluster"
"NODE_15671_length_125_cov_107.357",15.373653,0,0,0,6.183288,0,0,FALSE,"noCluster"
"NODE_15672_length_125_cov_151.2",208.60684,110.786358,125.71964,61.722967,43.279738,87.952547,50.140626,FALSE,"noCluster"
"NODE_15674_length_125_cov_550.4",1144.953623,347.712738,199.161963,34.290537,6.183288,65.457892,149.264085,FALSE,"noCluster"
"NODE_15675_length_125_cov_760.586",538.262899,226.111658,69.375487,20.574322,6.183288,8.088385,85.196272,FALSE,"noCluster"
"NODE_15676_length_125_cov_368.429",188.173559,71.386479,6.286838,18.983706,18.549863,18.846974,40.143984,FALSE,"noCluster"
"NODE_15682_length_125_cov_532.843",1860.373196,215.99631,44.008177,48.004654,12.366576,18.846974,45.159287,FALSE,"noCluster"
"NODE_15683_length_124_cov_1.30435",0,0,6.416187,0,0,0,0,FALSE,"noCluster"
"NODE_15684_length_124_cov_1.31884",7.880551,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15685_length_124_cov_1.08696",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15686_length_124_cov_1.31884",0,0,6.416187,0,0,0,0,FALSE,"noCluster"
"NODE_15687_length_124_cov_1.24638",0,5.945906,0,0,0,0,0,FALSE,"noCluster"
"NODE_15688_length_124_cov_1.33333",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15689_length_124_cov_1.13043",0,0,0,0,0,0,5.1301,FALSE,"noCluster"
"NODE_15690_length_124_cov_1.33333",7.880551,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15691_length_124_cov_2.66667",0,0,0,0,0,12.837857,0,FALSE,"noCluster"
"NODE_15692_length_124_cov_0.637681",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15693_length_124_cov_1.28986",7.880551,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15694_length_124_cov_0.666667",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15695_length_124_cov_1.30435",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15696_length_124_cov_1.33333",0,0,6.416187,0,0,0,0,FALSE,"noCluster"
"NODE_15697_length_124_cov_1.33333",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15698_length_124_cov_1.33333",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15699_length_124_cov_2",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15700_length_124_cov_1.33333",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15701_length_124_cov_1.33333",7.880551,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15702_length_124_cov_1.33333",0,0,0,7.016035,0,0,0,FALSE,"noCluster"
"NODE_15703_length_124_cov_1.33333",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15704_length_124_cov_1.33333",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15705_length_124_cov_2.66667",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15706_length_124_cov_1.33333",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15707_length_124_cov_1.33333",7.880551,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15708_length_124_cov_1.33333",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15709_length_124_cov_2.66667",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15710_length_124_cov_1.33333",7.880551,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15711_length_124_cov_1.26087",0,0,6.416187,0,0,0,0,FALSE,"noCluster"
"NODE_15712_length_124_cov_0.666667",0,0,0,0,0,0,5.1301,FALSE,"noCluster"
"NODE_15713_length_124_cov_0.666667",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15714_length_124_cov_1.86957",15.761102,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15715_length_124_cov_0.666667",0,0,0,0,6.335102,0,0,FALSE,"noCluster"
"NODE_15716_length_124_cov_1.33333",0,0,0,0,0,0,5.1301,FALSE,"noCluster"
"NODE_15717_length_124_cov_1.33333",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15718_length_124_cov_1.33333",0,5.945906,6.416187,0,0,0,0,FALSE,"noCluster"
"NODE_15719_length_124_cov_1.53623",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15720_length_124_cov_1.7971",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15721_length_124_cov_2.47826",7.880551,0,0,0,6.335102,0,0,FALSE,"noCluster"
"NODE_15722_length_124_cov_1.21739",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15723_length_124_cov_4.65217",0,0,6.416187,0,0,0,0,FALSE,"noCluster"
"NODE_15724_length_124_cov_16.2464",7.880551,5.945906,19.248562,0,6.335102,0,10.2602,FALSE,"noCluster"
"NODE_15726_length_124_cov_133.435",37.052825,0,0,7.016035,0,44.932498,87.73083,FALSE,"noCluster"
"NODE_15744_length_123_cov_1.41176",8.029037,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15745_length_123_cov_1.33824",0,6.053622,0,0,0,0,0,FALSE,"noCluster"
"NODE_15746_length_123_cov_0.779412",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15747_length_123_cov_0.911765",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15749_length_123_cov_1.17647",8.029037,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15750_length_123_cov_1.27941",0,0,0,0,0,0,5.240426,FALSE,"noCluster"
"NODE_15751_length_123_cov_1.33824",0,0,0,7.168903,0,0,0,FALSE,"noCluster"
"NODE_15752_length_123_cov_0.735294",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15753_length_123_cov_1.35294",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15754_length_123_cov_1.23529",8.029037,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15755_length_123_cov_1.35294",8.029037,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15756_length_123_cov_1.35294",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15757_length_123_cov_1.35294",0,0,0,0,0,0,5.240426,FALSE,"noCluster"
"NODE_15758_length_123_cov_1.22059",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15759_length_123_cov_1.33824",8.029037,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15760_length_123_cov_1.35294",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15761_length_123_cov_0.676471",0,0,0,0,0,0,5.240426,FALSE,"noCluster"
"NODE_15762_length_123_cov_0.808824",0,0,0,0,0,0,5.240426,FALSE,"noCluster"
"NODE_15763_length_123_cov_1.35294",8.029037,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15764_length_123_cov_1.27941",8.029037,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15765_length_123_cov_1.35294",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15766_length_123_cov_1.35294",8.029037,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15767_length_123_cov_1.35294",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15768_length_123_cov_0.632353",8.029037,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15769_length_123_cov_1.27941",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15771_length_123_cov_1.32353",0,0,0,0,0,0,5.240426,FALSE,"noCluster"
"NODE_15772_length_123_cov_3.57353",0,0,0,0,0,6.55164,0,FALSE,"noCluster"
"NODE_15773_length_123_cov_0.897059",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15774_length_123_cov_1.41176",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15775_length_123_cov_1.48529",8.029037,0,0,0,0,6.55164,0,FALSE,"noCluster"
"NODE_15777_length_123_cov_47.6029",0,36.321732,6.542278,7.168903,25.938628,26.206559,26.202132,FALSE,"noCluster"
"NODE_15779_length_123_cov_91.4118",48.174219,40.178759,77.107465,64.520123,49.410617,23.563834,14.453961,FALSE,"noCluster"
"NODE_15789_length_123_cov_123588",10.538271,13.092493,0,0,6.855988,14.681887,15.723891,FALSE,"noCluster"
"NODE_15790_length_122_cov_1.07463",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15792_length_122_cov_1.19403",0,0,0,0,0,6.667424,0,FALSE,"noCluster"
"NODE_15793_length_122_cov_2.86567",0,0,0,0,0,6.667424,0,FALSE,"noCluster"
"NODE_15794_length_122_cov_1.35821",8.161191,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15795_length_122_cov_1176.51",1073.136564,1229.933824,1056.507219,1049.058522,1290.663418,1393.579282,1419.142183,FALSE,"noCluster"
"NODE_15796_length_122_cov_1.26866",0,0,0,0,0,0,5.339369,FALSE,"noCluster"
"NODE_15797_length_122_cov_1.29851",0,0,0,0,0,6.667424,0,FALSE,"noCluster"
"NODE_15798_length_122_cov_0.761194",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15799_length_122_cov_0.910448",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15800_length_122_cov_1.37313",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15801_length_122_cov_1.37313",0,0,0,0,6.621453,0,0,FALSE,"noCluster"
"NODE_15802_length_122_cov_1.37313",0,6.147337,0,0,0,0,0,FALSE,"noCluster"
"NODE_15803_length_122_cov_1.37313",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15804_length_122_cov_1.37313",8.161191,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15805_length_122_cov_1.32836",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15806_length_122_cov_2.74627",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15807_length_122_cov_0.686567",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15808_length_122_cov_1.37313",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15809_length_122_cov_1.37313",0,6.147337,0,0,0,0,0,FALSE,"noCluster"
"NODE_15810_length_122_cov_1.37313",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15811_length_122_cov_0.686567",0,0,0,0,0,0,5.339369,FALSE,"noCluster"
"NODE_15812_length_122_cov_1.37313",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15813_length_122_cov_1.37313",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15814_length_122_cov_1.38806",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15815_length_122_cov_1.8806",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15816_length_122_cov_2.08955",0,12.294673,0,0,0,0,0,FALSE,"noCluster"
"NODE_15818_length_122_cov_1.83582",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15819_length_122_cov_119.343",62.847238,63.55747,64.772071,32.704192,25.30098,0,30.126659,FALSE,"noCluster"
"NODE_15820_length_122_cov_36.6418",8.161352,12.294673,0,0,6.621453,33.549833,42.714949,FALSE,"noCluster"
"NODE_15821_length_122_cov_3.77612",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15823_length_122_cov_137.448",0,79.915377,66.579422,65.727269,39.728719,53.339392,37.375581,FALSE,"noCluster"
"NODE_15827_length_122_cov_1755.81",1430.580326,1911.149869,1734.726004,1945.247453,1868.474366,2016.054157,1963.731154,FALSE,"noCluster"
"NODE_15830_length_122_cov_1950.07",65.941344,18.567631,0,17.231943,0,20.143679,5.371062,FALSE,"noCluster"
"NODE_15835_length_121_cov_0.621212",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15836_length_121_cov_1.37879",8.290244,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15837_length_121_cov_1.33333",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15838_length_121_cov_1.37879",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15839_length_121_cov_4.80303",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15840_length_121_cov_1.06061",16.580487,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15841_length_121_cov_0.681818",8.290244,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15842_length_121_cov_1.09091",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15843_length_121_cov_1.36364",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15844_length_121_cov_0.787879",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15845_length_121_cov_1.07576",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15846_length_121_cov_1.34848",8.290244,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15847_length_121_cov_0.969697",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15848_length_121_cov_5.57576",8.290244,0,0,0,13.51367,0,0,FALSE,"noCluster"
"NODE_15849_length_121_cov_0.69697",8.290244,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15850_length_121_cov_1.39394",0,0,0,0,0,0,5.435171,FALSE,"noCluster"
"NODE_15851_length_121_cov_1.39394",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15852_length_121_cov_1.21212",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15853_length_121_cov_2.07576",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15854_length_121_cov_1.07576",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15856_length_121_cov_0.954545",8.290244,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15857_length_121_cov_1.56061",0,6.236617,0,0,0,0,0,FALSE,"noCluster"
"NODE_15858_length_121_cov_2.33333",0,0,0,0,6.756835,0,0,FALSE,"noCluster"
"NODE_15859_length_121_cov_1.65152",8.290244,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15860_length_121_cov_0.984848",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15861_length_121_cov_10.1515",37.858503,0,0,22.336329,7.825935,0,12.680461,FALSE,"noCluster"
"NODE_15862_length_121_cov_2.15152",0,0,0,0,0,0,5.435171,FALSE,"noCluster"
"NODE_15863_length_121_cov_1.36364",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15864_length_121_cov_4.63636",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15865_length_121_cov_2.13636",8.290244,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15866_length_121_cov_1.59091",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15868_length_121_cov_1982.23",0,0,0,0,50.694445,1112.059162,1462.269615,FALSE,"noCluster"
"NODE_15869_length_121_cov_203.439",16.580487,87.312634,60.947106,74.330644,350.970652,284.363499,97.82977,FALSE,"noCluster"
"NODE_15890_length_120_cov_1.50769",0,0,6.891566,0,0,0,0,FALSE,"noCluster"
"NODE_15891_length_120_cov_0.953846",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15892_length_120_cov_0.784615",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15893_length_120_cov_1.04615",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15894_length_120_cov_1.30769",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15895_length_120_cov_1.41538",0,0,0,0,0,6.890472,0,FALSE,"noCluster"
"NODE_15896_length_120_cov_0.630769",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15897_length_120_cov_1.23077",8.429387,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15898_length_120_cov_1.41538",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15899_length_120_cov_1.41538",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15900_length_120_cov_1.41538",0,0,0,0,0,0,5.536966,FALSE,"noCluster"
"NODE_15901_length_120_cov_1.41538",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15902_length_120_cov_0.707692",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15903_length_120_cov_0.876923",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15904_length_120_cov_1.23077",0,0,0,0,6.898892,0,0,FALSE,"noCluster"
"NODE_15905_length_120_cov_0.753846",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15906_length_120_cov_1.49231",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15908_length_120_cov_3.2",0,0,0,0,0,0,5.536966,FALSE,"noCluster"
"NODE_15909_length_120_cov_34.4462",0,0,6.891566,0,6.9141,6.896654,29.100667,FALSE,"noCluster"
"NODE_15910_length_120_cov_7.21538",8.429387,0,6.891566,0,0,0,0,FALSE,"noCluster"
"NODE_15911_length_120_cov_4.30769",16.858774,0,0,0,6.898892,0,5.536966,FALSE,"noCluster"
"NODE_15912_length_120_cov_182.308",16.858774,18.992809,13.783133,7.569605,13.797785,13.780944,5.536966,FALSE,"noCluster"
"NODE_15913_length_120_cov_5.55385",33.717548,0,0,0,6.898892,6.890472,0,FALSE,"noCluster"
"NODE_15915_length_120_cov_371.708",133.778298,170.919307,121.731836,71.837407,62.050988,94.444071,85.15098,FALSE,"noCluster"
"NODE_15919_length_120_cov_279.985",75.864483,63.309363,103.373495,121.121711,1009.383987,1173.779743,459.172811,FALSE,"noCluster"
"NODE_15927_length_119_cov_1.32812",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15928_length_119_cov_110.25",34.228449,25.660718,14.004474,23.07732,21.071923,6.99607,56.287902,FALSE,"noCluster"
"NODE_15929_length_119_cov_1",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15930_length_119_cov_1.95312",0,5.506494,0,0,0,0,0,FALSE,"noCluster"
"NODE_15931_length_119_cov_1.4375",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15932_length_119_cov_2.875",0,0,0,15.38488,0,0,0,FALSE,"noCluster"
"NODE_15933_length_119_cov_0.71875",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15934_length_119_cov_1.4375",8.557112,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15935_length_119_cov_1.25",8.557112,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15936_length_119_cov_0.9375",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15937_length_119_cov_1.03125",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15938_length_119_cov_0.984375",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15939_length_119_cov_1.25",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15940_length_119_cov_0.75",0,0,0,0,0,6.995966,0,FALSE,"noCluster"
"NODE_15941_length_119_cov_2.625",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15942_length_119_cov_1.46875",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15943_length_119_cov_3.26562",0,0,7.002237,0,0,0,0,FALSE,"noCluster"
"NODE_15944_length_119_cov_4.03125",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15945_length_119_cov_393.375",25.671337,44.906256,60.93581,23.07732,14.047347,62.963694,105.216332,FALSE,"noCluster"
"NODE_15948_length_119_cov_382495",784.94686,521.640633,527.418842,655.057708,620.966859,536.033323,682.602345,FALSE,"noCluster"
"NODE_15955_length_118_cov_0.888889",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15956_length_118_cov_0.84127",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15957_length_118_cov_1.42857",8.657114,0,0,0,0,0,5.700931,FALSE,"noCluster"
"NODE_15958_length_118_cov_1.01587",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15959_length_118_cov_1.33333",0,0,0,0,0,0,5.700931,FALSE,"noCluster"
"NODE_15962_length_118_cov_1.42857",8.657114,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15963_length_118_cov_0.730159",8.657114,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15964_length_118_cov_1.46032",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15965_length_118_cov_0.984127",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15966_length_118_cov_1.06349",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15967_length_118_cov_0.68254",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15968_length_118_cov_2.8254",17.314229,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15969_length_118_cov_1.30159",8.657114,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15970_length_118_cov_1.63492",8.657114,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15971_length_118_cov_2.95238",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15972_length_118_cov_2.47619",8.657114,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15973_length_118_cov_4.88889",17.314229,0,0,0,0,7.081723,11.401863,FALSE,"noCluster"
"NODE_15974_length_118_cov_1.98413",0,0,0,0,0,7.081723,0,FALSE,"noCluster"
"NODE_15979_length_118_cov_2552.3",43.411635,58.521223,42.598998,46.732485,89.990864,81.044083,45.607452,FALSE,"noCluster"
"NODE_15980_length_118_cov_991.81",1594.29677,1770.463631,1532.647474,1963.241343,2020.208967,1991.600725,1825.17378,FALSE,"noCluster"
"NODE_15985_length_118_cov_2065.11",307.611548,25.994642,35.492926,7.788303,14.239362,23.314854,22.803726,FALSE,"noCluster"
"NODE_15993_length_118_cov_9.73016",0,0,7.098585,0,14.239362,0,0,FALSE,"noCluster"
"NODE_15994_length_117_cov_0.887097",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15995_length_117_cov_1.3871",8.749941,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_15996_length_117_cov_1.32258",0,6.540528,0,0,0,0,0,FALSE,"noCluster"
"NODE_15999_length_117_cov_1.46774",0,0,0,0,0,7.166792,0,FALSE,"noCluster"
"NODE_16000_length_117_cov_0.709677",0,0,0,0,0,0,5.771512,FALSE,"noCluster"
"NODE_16001_length_117_cov_1.46774",0,0,0,0,0,0,5.771512,FALSE,"noCluster"
"NODE_16002_length_117_cov_943.597",1657.786136,2160.913957,2392.730599,2208.238066,2344.683322,2176.789769,2403.052459,FALSE,"noCluster"
"NODE_16003_length_117_cov_1.33871",0,0,0,0,0,7.166792,0,FALSE,"noCluster"
"NODE_16004_length_117_cov_1.22581",0,0,0,0,0,0,5.771512,FALSE,"noCluster"
"NODE_16005_length_117_cov_1.46774",0,0,7.197444,0,0,0,0,FALSE,"noCluster"
"NODE_16006_length_117_cov_1.46774",0,0,0,0,7.210476,0,0,FALSE,"noCluster"
"NODE_16007_length_117_cov_1.3871",8.749941,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_16008_length_117_cov_2.96774",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_16009_length_117_cov_1.48387",0,0,0,0,0,0,5.771512,FALSE,"noCluster"
"NODE_16010_length_117_cov_1.48387",0,6.540528,0,0,0,0,0,FALSE,"noCluster"
"NODE_16011_length_117_cov_0.83871",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_16012_length_117_cov_1.33871",0,0,0,0,7.210476,0,0,FALSE,"noCluster"
"NODE_16013_length_117_cov_1.56452",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_16014_length_117_cov_1.29032",0,6.540528,0,0,0,0,0,FALSE,"noCluster"
"NODE_16015_length_117_cov_5.70968",0,6.540528,0,0,0,0,11.543023,FALSE,"noCluster"
"NODE_16016_length_117_cov_1.93548",0,0,7.197444,0,0,0,0,FALSE,"noCluster"
"NODE_16017_length_117_cov_4.53226",0,12.159114,0,6.803503,14.364078,0,5.434467,FALSE,"noCluster"
"NODE_16019_length_117_cov_1.56452",8.749941,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_16021_length_117_cov_184.968",111.443185,119.774318,99.75485,118.240894,187.567477,117.966867,111.20629,FALSE,"noCluster"
"NODE_16032_length_117_cov_13782.5",12.749702,13.132129,0,15.765292,7.239996,0,23.20368,FALSE,"noCluster"
"NODE_16038_length_116_cov_2.65574",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_16039_length_116_cov_1.47541",8.849954,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_16041_length_116_cov_0.672131",0,0,0,0,7.311169,0,0,FALSE,"noCluster"
"NODE_16042_length_116_cov_2367.44",0,0,0,0,8.081805,250.683051,325.059209,FALSE,"noCluster"
"NODE_16043_length_116_cov_0.754098",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_16044_length_116_cov_0.754098",8.849954,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_16045_length_116_cov_1.45902",0,0,0,0,0,7.262027,0,FALSE,"noCluster"
"NODE_16046_length_116_cov_1.31148",0,0,0,0,0,0,5.851332,FALSE,"noCluster"
"NODE_16047_length_116_cov_5.59016",17.699908,0,0,7.990956,0,7.262027,0,FALSE,"noCluster"
"NODE_16048_length_116_cov_1.7377",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_16051_length_116_cov_200.574",91.67228,29.724843,26.723836,14.556366,0,0,39.152056,FALSE,"noCluster"
"NODE_16053_length_116_cov_61.0328",0,0,7.302443,7.990956,51.160011,10.741247,25.210304,FALSE,"noCluster"
"NODE_16054_length_116_cov_889.82",380.869187,218.515002,141.719804,8.095208,0,106.464794,157.333005,FALSE,"noCluster"
"NODE_16069_length_115_cov_0.766667",0,6.675544,0,0,0,0,0,FALSE,"noCluster"
"NODE_16070_length_115_cov_0.833333",0,0,0,8.106787,0,0,0,FALSE,"noCluster"
"NODE_16071_length_115_cov_1.03333",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_16072_length_115_cov_1.15",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_16073_length_115_cov_1499.9",53.688806,26.702175,51.829491,40.584138,66.712524,51.530507,41.672274,FALSE,"noCluster"
"NODE_16074_length_115_cov_1.41667",0,0,0,0,7.412385,0,0,FALSE,"noCluster"
"NODE_16075_length_115_cov_1.18333",0,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_16076_length_115_cov_1.53333",8.948134,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_16077_length_115_cov_0.766667",8.948134,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_16078_length_115_cov_1.53333",8.948134,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_16079_length_115_cov_1.53333",0,0,0,0,0,0,0,FALSE,"noCluster"
