Gene	X11941_counts	X11942_counts	X11943_counts	X11944_counts
PVX_091645	348.979144	409.9801827	524.2704758	395.156719
PVX_091650	420.8793696	510.3834927	760.4802505	1436.933524
PVX_091652	1837.839914	1258.178979	3116.816784	3728.044197
PVX_091655	3775.638678	3544.446018	3667.972926	6601.911244
PVX_081300	3370.542285	3437.767501	4770.285208	6127.495097
PVX_091660	433.1550179	495.7413433	473.3797519	451.0374671
PVX_091662	13317.32472	15993.4106	17337.41339	10606.50812
PVX_091665	399.8354011	411.0260505	322.6279851	536.5692245
PVX_091670	8542.097539	6695.645738	4717.474079	3628.257147
PVX_091675	1464.309473	2219.331499	2060.594214	3430.393682
PVX_091680	5189.091894	2691.017883	5732.407949	4015.430902
PVX_091685	1260.884445	2028.983557	1366.367925	2467.876306
PVX_091690	3081.187718	2684.742676	1857.031319	2217.553362
PVX_091695	1697.546791	1876.286856	2482.12304	3023.262517
PVX_091700	15961.85009	15449.55933	19910.75565	22866.63022
PVX_081305	2365.69279	2269.533154	2444.675149	3302.666257
PVX_091705	1658.966182	2053.038517	3145.622855	2190.753412
PVX_091710	3693.216468	4358.131177	1830.145653	1648.48207
PVX_091715	640.0873746	909.9049973	668.3008262	893.5217585
PVX_091725	1080.257049	1191.243439	1021.655286	809.1304246
PVX_091730	384.0524248	461.2277055	485.8623823	233.2165917
PVX_091735	4794.517485	6721.792434	2403.386448	3533.03179
PVX_091740	564.6798209	658.8967222	444.5736818	827.3771995
PVX_091745	790.902482	1452.710392	985.1675973	1166.082959
PVX_091750	6537.659541	3600.92288	3990.600911	3378.504416
PVX_091755	726.0169126	1074.106244	763.3608576	800.5772488
PVX_081310	2258.719284	1701.626932	1828.225249	1290.389113
PVX_091760	1359.089631	1148.362859	1833.986463	1113.623481
PVX_091765	1338.045663	1791.571564	1847.429296	2151.408803
PVX_091770	883.8466762	1109.66575	992.849216	1351.401766
PVX_091775	1360.843295	1742.415776	1595.856283	2274.004322
PVX_091780	5929.138119	5503.356432	6781.909103	10354.47455
PVX_091785	8528.068227	7232.175926	10411.47394	14064.27197
PVX_091790	3198.683209	3732.702224	3593.077143	7030.710455
PVX_091795	996.0811747	1857.461236	1398.054602	1535.009939
PVX_091800	731.2779047	689.2268887	1067.744998	1339.997532
PVX_091805	1660.719846	1966.231488	2254.555086	4130.043457
PVX_081315	1981.640365	1435.976507	1532.482929	1152.968089
PVX_091810	1815.042281	1330.343858	3619.002606	3405.874578
PVX_091815	2940.894595	3582.097259	2292.96318	3838.66527
PVX_091820	378.7914326	351.4115851	669.2610286	924.3131911
PVX_091825	10939.35628	11342.43643	13076.03542	12084.49689
PVX_091830	7823.095282	9039.435507	4051.093658	5603.47053
PVX_091835	9795.967327	6766.76475	5766.975233	7356.871556
PVX_091840	757.5828653	567.9062224	246.7720005	189.3102896
PVX_091845	8775.334856	6450.91267	5630.626502	5394.202831
PVX_091850	1143.388954	986.2533476	1101.35208	440.7736562
PVX_091855	2111.411504	1838.635615	1869.513949	1690.677737
PVX_081320	2749.745215	1779.02115	1824.384439	1241.921117
PVX_091860	4764.705197	6955.020956	2413.948674	3885.992842
PVX_091865	22246.98201	16382.47342	23968.57073	19772.09124
PVX_091870	5557.361343	3185.713358	5222.540509	5335.471024
PVX_091875	17199.9369	15268.6242	11495.54237	10729.67385
PVX_091880	53569.17543	34422.64733	24056.90934	12055.9863
PVX_091885	2567.364155	2493.348866	2158.534853	1623.392755
PVX_091890	4826.083438	3491.10676	3029.438372	1966.089996
PVX_091895	1978.133037	1334.527329	3006.393516	3836.384423
PVX_091900	4121.110494	1903.47942	3921.466342	4601.038334
PVX_091905	7588.104301	6063.941579	8844.423722	9866.373317
PVX_081325	2583.147131	1358.582289	2089.400284	3861.473739
PVX_091910	5636.276225	6860.892853	24957.57913	16121.02563
PVX_091915	3209.205193	2233.973648	2922.855912	3257.04932
PVX_091920	4626.165738	4221.122493	6835.680434	9763.164996
PVX_091925	13594.40364	11886.28769	18159.34659	16342.83798
PVX_091930	327.9351755	479.0074583	153.6323738	86.67218079
PVX_091935	5017.232818	5105.926663	2773.064348	2281.417075
PVX_091940	2393.751415	1950.543471	2173.89809	2447.348684
PVX_091945	184.1347242	203.9442235	176.6772299	161.3699155
PVX_091950	3854.55356	4968.917979	6561.062566	6442.251964
PVX_091955	1529.195043	1453.75626	1009.172656	733.2922664
PVX_081330	78167.82092	71196.4055	43686.32571	28958.20198
PVX_091960	2430.578359	1452.710392	1780.215132	1415.265478
PVX_091965	2262.226612	2594.798044	4350.676787	1169.504229
PVX_091970	3603.779602	3489.015024	4156.715915	4021.703231
PVX_091975	3514.342736	3355.143944	856.5004842	634.6456396
PVX_091980	222.7153331	188.2562063	340.8718295	660.3051668
PVX_091985	2014.959982	1139.995916	1147.441792	1048.049133
PVX_091990	5769.554692	6979.075916	5592.218408	6236.975746
PVX_091992	4394.682084	4945.908887	5848.592432	5857.214744
PVX_091995	105.2198424	123.4124019	126.7467084	56.45095985
PVX_092000	2583.147131	2855.219129	2147.012425	4249.217705
PVX_081335	13275.23678	8582.391273	14778.47416	9573.284495
PVX_092005	2539.30553	2718.210446	1627.54296	1488.252578
PVX_092010	1445.019169	2213.056292	3285.812396	6132.627002
PVX_092015	571.694477	563.7227512	382.1605299	579.3351031
PVX_092020	403.3427292	295.9805911	592.4448417	921.4621326
PVX_092025	6977.829215	5399.815518	6313.330363	6810.608732
PVX_092030	1481.846114	1375.316174	2824.915274	2787.765078
PVX_092035	15654.95889	13819.05141	10526.69822	6816.881061
PVX_092040	3382.817933	3189.896829	2649.198247	3905.380041
PVX_092045	605.0140938	531.300849	979.4063833	1760.813778
PVX_092050	3849.292568	4036.00389	4024.207992	3464.036173
PVX_087780	612.02875	1191.243439	688.4650753	1301.793347
PVX_081340	4992.681522	5001.339881	2713.531803	3549.56793
PVX_092055	3861.568216	3983.710499	2258.395896	2102.370596
PVX_092060	3998.354011	3894.811735	4026.128397	7007.901986
PVX_092065	32027.16636	18458.52103	27162.2037	17993.6009
PVX_092070	11016.5175	11177.18932	25209.15214	14794.14296
PVX_092075	7759.963377	6969.663105	8506.4325	14799.27487
PVX_092080	592.7384455	1496.63684	731.6741805	1576.065182
PVX_092085	396.328073	477.9615905	507.947036	528.5862605
PVX_092090	3614.301586	4319.434067	2243.992861	2804.301218
PVX_092095	3963.28073	3448.226179	2831.63669	2392.608359
PVX_092100	3461.732815	1736.140569	2252.634682	1684.405408
PVX_081345	185.8883882	180.9351316	238.1301795	549.6840939
PVX_092105	21278.95946	14214.38945	15369.9588	14617.37733
PVX_092110	1678.256486	1083.519054	1275.148703	1127.308562
PVX_092115	10230.87601	9777.818183	10812.83851	14172.61219
PVX_092120	10436.0547	12189.58936	14818.80266	15758.37098
PVX_092125	4575.30948	3796.500161	7333.065244	13049.29511
PVX_092130	612.02875	812.6392907	635.6539468	1115.334116
PVX_092135	773.3658416	477.9615905	1103.272485	1813.843468
PVX_092140	4540.2362	5447.925438	6200.986689	6080.737736
PVX_092145	3954.51241	4134.315465	2027.947335	1282.97636
PVX_092150	468.2282987	485.2826652	557.8775575	1011.555584
PVX_081350	11432.13588	7054.378398	8094.505697	4624.987226
PVX_092155	1927.27678	1379.499645	2441.794542	2222.685268
PVX_092160	13994.23904	9438.957012	11739.43377	12106.73515
PVX_092165	1655.458854	1707.902139	2287.201966	2583.059072
PVX_092170	1308.233374	955.923181	1430.701481	3108.794274
PVX_092175	361.2547922	365.0078667	448.4144912	494.3735575
PVX_092180	135475.8081	82570.21796	71769.36344	39861.2202
PVX_092185	2979.475204	4487.818785	2387.063009	2436.514661
PVX_092190	1162.679259	565.8144868	311.105557	238.3484972
PVX_092195	2030.742958	1600.177754	2651.118651	4536.034198
PVX_092200	647.1020308	1017.629382	1457.587147	1573.784335
PVX_081355	10160.72945	8136.851585	17586.10579	13831.62559
PVX_092205	4724.370924	6163.299022	7993.684452	12290.34332
PVX_092210	115.7418266	327.3566255	250.6128098	437.9225977
PVX_092215	3558.184337	2385.624481	6910.576216	5427.845322
PVX_092220	3374.049613	2901.237313	4018.446778	2619.552622
PVX_092225	3179.392905	4963.68864	4812.534111	7247.390907
PVX_092230	678.6679835	651.5756475	313.0259617	394.5865073
PVX_092235	4047.456604	4386.369607	1940.568922	2051.051541
PVX_092240	3072.419398	1719.406684	1532.482929	2511.782608
PVX_092245	7903.763828	6420.582504	6269.161055	7777.11759
PVX_092250	2230.660659	2160.762902	912.1922197	666.5774957
PVX_081360	1373.118943	603.4657281	1133.998959	722.4582438
PVX_092260	715.4949283	857.6116066	924.6748501	887.8196413
PVX_092265	920.673621	2064.543063	1013.973667	3332.317267
PVX_092270	1734.373736	3016.282773	1682.274494	4975.667431
PVX_092275	2439.34668	2927.384008	10197.34881	4440.23863
PVX_092280	9760.894047	8652.464416	5625.82549	4435.106725
PVX_092285	1092.532697	984.161612	867.0627099	819.3942355
PVX_092290	982.0518624	999.8496292	1066.784796	1340.567744
PVX_092295	443.6770021	328.4024933	506.0266314	693.947658
PVX_092300	8621.012421	8667.106566	14476.97063	10694.89094
PVX_092305	252.5276218	297.0264589	427.2900398	904.9259928
PVX_081365	7984.432374	10913.63063	11017.36161	17150.82798
PVX_092310	7702.092464	7251.001547	8279.824748	4517.217212
PVX_092315	1448.526497	860.7492101	2076.917654	3733.176103
PVX_092320	1795.751977	2418.046384	2811.472441	3245.645086
PVX_092325	710.2339362	1450.618657	1277.069108	2282.557498
PVX_092330	2218.385011	1333.481462	813.2913791	961.3769527
PVX_092335	1166.186587	1942.176529	1542.084953	3067.168819
PVX_092340	703.21928	1283.279806	170.9160159	380.9014261
PVX_092345	11437.39687	10442.99011	11394.72113	7485.169192
PVX_092350	3410.876558	4109.214637	3203.234995	6267.767179
PVX_092355	213.9470129	190.347942	203.5628953	221.8123574
PVX_081370	2874.255362	2265.349683	1871.434354	3354.555523
PVX_092360	576.9554692	751.9789575	144.9905528	149.3954695
PVX_092365	9243.563155	11687.57281	21684.24937	32756.38222
PVX_092370	185.8883882	334.6777001	243.8913935	644.9094505
PVX_092375	3405.615566	2465.110435	1878.15577	2292.821309
PVX_092380	2427.071031	2512.174487	5142.843715	8173.984945
PVX_092385	2746.237887	1539.517421	4645.458904	3644.793287
PVX_092390	3486.284112	3034.062525	3392.394855	2247.204372
PVX_092395	2160.514097	3029.879054	2225.749016	1506.499353
PVX_092400	1409.945888	1209.023192	1715.881575	1668.43948
PVX_092405	401.5890652	305.3934014	455.1359075	368.3567683
PVX_081375	9031.369806	6643.352348	8015.769106	12529.26203
PVX_092410	2186.819058	3757.803052	2106.683926	3320.913032
PVX_092415	1006.603159	1502.912047	1270.347691	3078.573053
PVX_092420	64189.36486	43576.08243	63250.44831	30896.92182
PVX_092425	2774.296511	4402.057625	3839.849144	4971.675949
PVX_092430	1052.198424	979.9781407	2033.708549	2149.127956
PVX_092435	3338.976332	3503.657173	4983.450127	5759.138329
PVX_092440	6083.460555	7845.054465	6815.516185	6437.69027
PVX_092445	697.9582879	691.3186244	830.5750211	825.0963526
PVX_092450	3354.759309	3524.57453	3377.031618	5206.032964
PVX_092455	405.0963932	492.6037399	560.7581645	883.8281593
PVX_081380	3679.187156	2361.569522	2194.062339	1446.627123
PVX_092460	2120.179824	2329.147619	3696.778996	2467.306094
PVX_092465	2351.663478	1720.452552	2427.391507	4358.698355
PVX_092470	1801.012969	2509.036883	1946.330136	2310.497872
PVX_092475	184.1347242	270.8797636	197.8016813	286.2462813
PVX_092480	2297.299892	1594.948415	3463.449828	2463.884824
PVX_092485	2800.601472	2401.312499	1693.796922	798.8666137
PVX_092490	206.9323567	207.081827	459.9369192	1273.282761
PVX_092495	277.0789183	381.7417517	245.8117982	214.3996051
PVX_092500	547.1431805	644.2545728	486.8225846	318.1781374
PVX_092505	1266.145437	1597.04015	588.6040323	340.4163943
PVX_081385	2802.355136	1850.140161	3284.852193	5633.121539
PVX_092510	173.61274	346.1822461	221.8067397	376.9099441
PVX_092515	1241.59414	2814.430285	2352.495725	5775.674468
PVX_092520	2472.666296	1297.921956	1973.215802	1811.562621
PVX_092525	40.33427292	53.33925846	119.0650897	94.65514481
PVX_092530	2013.206318	1714.177345	1493.114633	759.5220053
PVX_092535	1171.447579	2315.551338	1678.433684	2988.479602
PVX_092540	6495.571604	7141.185427	11458.09448	12319.42412
PVX_092545	1862.39121	1663.97569	2220.948004	2549.986793
PVX_092550	713.7412643	1576.122794	2076.917654	1784.76267
PVX_092555	2109.65784	3249.511295	1731.244813	3040.93908
PVX_087785	3068.91207	3147.016249	4527.354017	5831.555216
PVX_081390	1352.074975	1108.619882	2316.008036	4244.656012
PVX_092560	182.3810602	331.5400967	105.622257	87.2423925
PVX_092565	1339.799327	1017.629382	1726.443801	2105.221654
PVX_092570	1252.116125	1405.646341	1182.969279	849.0452447
PVX_092575	7188.2689	6432.08705	4810.613706	3654.486886
PVX_092580	640.0873746	1479.902955	481.0613706	518.3224496
PVX_092585	252.5276218	236.3661257	89.2988173	119.1742486
PVX_092590	903.1369806	1202.747985	942.9186945	1612.558732
PVX_092595	4166.705759	3972.205954	3333.822513	2770.658727
PVX_092600	7349.605992	7392.193702	6787.670317	6423.434977
PVX_092605	2328.865845	3207.676582	1909.842447	2524.327265
PVX_081395	845.2660673	877.4830951	652.9375889	681.4030003
PVX_092610	3772.13135	3208.72245	3448.086591	2362.387138
PVX_092615	18979.9059	17120.8561	12431.73965	12844.58911
PVX_092620	1220.550172	1351.261214	1070.625605	1108.491575
PVX_092625	105.2198424	335.723568	474.3399543	1017.827913
PVX_092630	2220.138675	4199.159269	3924.346949	5760.848964
PVX_092635	3922.946457	5809.795701	4146.153689	2989.620025
PVX_092640	1346.813983	2793.512928	1782.135537	2259.749029
PVX_092645	43.841601	37.65124127	175.7170276	189.3102896
PVX_092650	648.8556948	1076.19798	716.3109431	551.9649408
PVX_092655	3361.773965	3147.016249	5071.788742	3734.886738
PVX_081400	1010.110487	1447.481053	2867.164177	4597.046852
PVX_092660	3638.852883	1860.598839	4419.811355	4293.694219
PVX_092665	14.02931232	64.8438044	57.61214019	62.15307701
PVX_092670	2334.126837	2072.910005	2312.167226	2763.245974
PVX_092675	2930.372611	2425.367458	2973.746636	2994.181719
PVX_092680	1578.297636	1777.975282	1111.914306	618.1094998
PVX_092685	668.1459992	379.6500161	1023.575691	1285.827419
PVX_092690	4519.192231	3984.756367	3509.53954	2681.135487
PVX_092695	1727.359079	3477.510478	1942.489327	3765.67817
PVX_092700	93000.31137	59532.88765	65460.83409	32805.42043
PVX_092705	1853.62289	2688.926147	1382.691365	507.488427
PVX_081405	1131.113306	950.693842	1653.468424	2595.60373
PVX_092710	2837.428417	4703.267555	5773.69665	8006.912912
PVX_092715	182.3810602	184.0727351	80.65699627	180.1869022
PVX_092720	2036.00395	2791.421193	1635.224579	1959.247455
PVX_092725	1313.494366	1021.812853	1200.252921	1162.661688
PVX_092730	4122.864158	3252.648898	6592.749243	6033.980376
PVX_092735	7826.602611	6073.35439	9450.311396	9492.314431
PVX_092740	4117.603166	3259.969973	2529.172954	1730.592557
PVX_092745	2377.968438	1922.30504	5167.808975	4272.596386
PVX_092750	5583.666303	5057.816743	3241.643088	5034.399238
PVX_092755	4866.417711	4308.975389	4921.036975	3951.56719
PVX_081410	3200.436873	2043.625706	1385.571972	1168.363805
PVX_092760	9133.08232	13269.97081	13713.60977	10472.50837
PVX_092765	10127.40983	8355.437958	8922.200111	11471.5193
PVX_092770	2188.572722	2356.340183	2227.669421	1781.911612
PVX_092775	4769.966189	4641.561354	6368.061896	3975.516082
PVX_092780	1062.720408	1284.325674	1208.894742	2239.791619
PVX_092785	3100.478023	2466.156303	2552.217811	1398.159127
PVX_092790	2043.018607	2090.689758	1638.105186	1939.290045
PVX_092795	7233.864165	8923.34418	11453.29347	5506.534538
PVX_092800	1271.406429	862.8409457	1368.28833	1854.898711
PVX_092805	41190.06097	31361.39224	29155.58375	22430.41826
PVX_081415	1734.373736	1234.124019	1040.859333	1333.725203
PVX_092810	8429.86304	2916.92533	3643.967867	2461.033765
PVX_092815	540.1285243	540.7136593	1189.690695	571.9223508
PVX_092820	5029.508467	4655.157635	7976.40081	6268.907602
PVX_092825	517.3308918	704.9149059	1109.993901	676.8413065
PVX_092830	1629.153893	2384.578614	1400.935209	2071.008951
PVX_092835	1785.229993	1908.708759	939.0778851	1099.368188
PVX_092840	2704.14995	2060.359591	1837.827272	2642.931302
PVX_092845	10493.92562	11401.00503	13594.54468	7376.828966
PVX_092850	1793.998313	1833.406276	2438.913935	3495.968029
PVX_092855	571.694477	672.4930037	298.6229267	652.8924145
PVX_081420	16433.58572	11448.06908	17681.16583	19606.15963
PVX_092860	5780.076676	6511.573003	7438.687501	13301.8989
PVX_092865	7258.415462	11633.18768	22173.95256	18754.26333
PVX_092870	2733.962238	2709.843503	2334.25188	1263.01895
PVX_092875	2935.633603	3375.015432	5152.445738	7465.211782
PVX_092880	964.515222	545.9429984	791.2067253	999.5811376
PVX_092885	7742.426737	7689.220161	7364.751921	5126.773536
PVX_092890	2705.903614	1725.681891	2408.18746	3336.308749
PVX_092895	1304.726046	1529.058743	2163.335864	1845.775324
PVX_092900	3330.208012	2739.127802	2989.109874	2533.450653
PVX_092905	143949.5127	102159.3221	86581.44469	45051.85745
PVX_081425	445.4306662	327.3566255	443.6134795	563.3691751
PVX_092910	687.4363037	702.8231703	574.2009973	236.0676503
PVX_092915	422.6330336	811.5934228	470.4991449	318.7483491
PVX_092920	880.3393481	1314.655841	1109.033699	493.2331341
PVX_092925	233.2373173	409.9801827	370.6381019	594.1606078
PVX_092930	480.503947	749.8872219	649.0967795	464.7225483
PVX_092935	2861.979713	3118.777818	4038.611028	2499.23795
PVX_092940	1634.414885	1855.3695	1195.451909	1288.108266
PVX_092945	2193.833714	3951.288597	902.5901964	601.0031483
PVX_092950	2883.023682	3218.13526	2890.209033	2443.357202
PVX_092955	499.7942514	779.1715206	458.9767169	1223.10413
PVX_081430	7102.339362	4557.891929	6008.946222	5767.121293
PVX_092960	3496.806096	3040.337732	2518.610729	3353.4151
PVX_092965	578.7091332	898.4004513	370.6381019	451.6076788
PVX_092970	1594.080612	1370.086835	2067.315631	1204.287144
PVX_092975	915.4126289	972.657066	476.2603589	293.6590336
PVX_092980	373.5304405	367.0996023	499.305215	610.6967475
PVX_092985	520.8382199	835.6483825	484.90218	620.9605584
PVX_092990	955.7469018	1124.307899	3348.225548	1219.68286
PVX_092995	1090.779033	1971.460827	1089.829652	802.8580957
PVX_079685	136200.0713	148702.5315	91185.61489	43861.25538
PVX_079689	7.01465616	21.96322407	47.04991449	24.51910378
PVX_081435	492.7795952	555.3558087	590.524437	549.6840939
PVX_079691	26.3049606	38.69710908	6.721416356	5.702117157
PVX_079693	14978.04457	19173.89461	10296.24965	4680.867974
PVX_079695	1634.414885	3372.923697	1820.54363	2208.429975
PVX_079700	2290.285236	3840.426609	2615.591165	2570.514414
PVX_079705	2425.317367	2776.779043	1495.99524	1414.125055
PVX_079710	1292.450397	2468.248039	700.9477057	774.3475099
PVX_079715	3146.073288	4123.856786	3569.072085	3380.215051
PVX_079720	824.2220988	1929.626115	1676.51328	1824.67749
PVX_079725	70900.63714	52465.95884	37607.28471	20279.00946
PVX_087790	980.2981984	964.2901235	676.9426473	1324.031604
PVX_081440	124.5101468	139.1004191	73.93557991	151.6763164
PVX_079730	3414.383886	3563.271639	2071.15644	1910.209248
PVX_079735	1920.262124	2240.248855	1664.030649	1492.814272
PVX_079740	1364.350623	1749.736851	421.5288257	424.8077282
