"","Name","pir","max_tpm","label_no_end","expt_assembly","expt"
"163","NODE_4924_length_1449_cov_31.5567",TRUE,3.234205,"PRJNA515743_Guna19_NODE_4924_length_1449_cov_31.5567","PRJNA515743_Guna19","Gunalan19"
"164","NODE_5094_length_1390_cov_24.4037",TRUE,2.452886,"PRJNA515743_Guna19_NODE_5094_length_1390_cov_24.4037","PRJNA515743_Guna19","Gunalan19"
"165","NODE_5153_length_1374_cov_16.1979",TRUE,2.772441,"PRJNA515743_Guna19_NODE_5153_length_1374_cov_16.1979","PRJNA515743_Guna19","Gunalan19"
"166","NODE_5154_length_1373_cov_24.0243",TRUE,1.742604,"PRJNA515743_Guna19_NODE_5154_length_1373_cov_24.0243","PRJNA515743_Guna19","Gunalan19"
"167","NODE_5171_length_1369_cov_19.2702",TRUE,1.955858,"PRJNA515743_Guna19_NODE_5171_length_1369_cov_19.2702","PRJNA515743_Guna19","Gunalan19"
"168","NODE_5175_length_1367_cov_17.5328",TRUE,2.050707,"PRJNA515743_Guna19_NODE_5175_length_1367_cov_17.5328","PRJNA515743_Guna19","Gunalan19"
"169","NODE_5194_length_1362_cov_13.5034",TRUE,2.157499,"PRJNA515743_Guna19_NODE_5194_length_1362_cov_13.5034","PRJNA515743_Guna19","Gunalan19"
"170","NODE_5215_length_1354_cov_8.51732",TRUE,1.890666,"PRJNA515743_Guna19_NODE_5215_length_1354_cov_8.51732","PRJNA515743_Guna19","Gunalan19"
"171","NODE_5232_length_1348_cov_61.0704",TRUE,6.724366,"PRJNA515743_Guna19_NODE_5232_length_1348_cov_61.0704","PRJNA515743_Guna19","Gunalan19"
"172","NODE_5239_length_1345_cov_26.3612",TRUE,2.246527,"PRJNA515743_Guna19_NODE_5239_length_1345_cov_26.3612","PRJNA515743_Guna19","Gunalan19"
"173","NODE_5281_length_1332_cov_17.2553",TRUE,1.354248,"PRJNA515743_Guna19_NODE_5281_length_1332_cov_17.2553","PRJNA515743_Guna19","Gunalan19"
"174","NODE_5311_length_1322_cov_7.09313",TRUE,0.682758,"PRJNA515743_Guna19_NODE_5311_length_1322_cov_7.09313","PRJNA515743_Guna19","Gunalan19"
"175","NODE_5341_length_1315_cov_4.83413",TRUE,0.725963,"PRJNA515743_Guna19_NODE_5341_length_1315_cov_4.83413","PRJNA515743_Guna19","Gunalan19"
"176","NODE_5348_length_1312_cov_29.93",TRUE,2.691432,"PRJNA515743_Guna19_NODE_5348_length_1312_cov_29.93","PRJNA515743_Guna19","Gunalan19"
"177","NODE_5379_length_1303_cov_12.3029",TRUE,1.48832,"PRJNA515743_Guna19_NODE_5379_length_1303_cov_12.3029","PRJNA515743_Guna19","Gunalan19"
"178","NODE_5381_length_1303_cov_13.0128",TRUE,1.391575,"PRJNA515743_Guna19_NODE_5381_length_1303_cov_13.0128","PRJNA515743_Guna19","Gunalan19"
"179","NODE_5414_length_1295_cov_11.1065",TRUE,1.191674,"PRJNA515743_Guna19_NODE_5414_length_1295_cov_11.1065","PRJNA515743_Guna19","Gunalan19"
"180","NODE_5423_length_1294_cov_13.4786",TRUE,1.431538,"PRJNA515743_Guna19_NODE_5423_length_1294_cov_13.4786","PRJNA515743_Guna19","Gunalan19"
"181","NODE_5649_length_1235_cov_10.6407",TRUE,1.501308,"PRJNA515743_Guna19_NODE_5649_length_1235_cov_10.6407","PRJNA515743_Guna19","Gunalan19"
"182","NODE_5650_length_1235_cov_17.0153",TRUE,1.508255,"PRJNA515743_Guna19_NODE_5650_length_1235_cov_17.0153","PRJNA515743_Guna19","Gunalan19"
"183","NODE_5934_length_1157_cov_22.9483",TRUE,2.963128,"PRJNA515743_Guna19_NODE_5934_length_1157_cov_22.9483","PRJNA515743_Guna19","Gunalan19"
"184","NODE_5958_length_1153_cov_66.7568",TRUE,6.522196,"PRJNA515743_Guna19_NODE_5958_length_1153_cov_66.7568","PRJNA515743_Guna19","Gunalan19"
"185","NODE_5959_length_1153_cov_18.52",TRUE,1.98069,"PRJNA515743_Guna19_NODE_5959_length_1153_cov_18.52","PRJNA515743_Guna19","Gunalan19"
"186","NODE_6028_length_1142_cov_10.3873",TRUE,2.201857,"PRJNA515743_Guna19_NODE_6028_length_1142_cov_10.3873","PRJNA515743_Guna19","Gunalan19"
"187","NODE_6048_length_1139_cov_18.3847",TRUE,1.543074,"PRJNA515743_Guna19_NODE_6048_length_1139_cov_18.3847","PRJNA515743_Guna19","Gunalan19"
"188","NODE_6119_length_1123_cov_13.8015",TRUE,1.645291,"PRJNA515743_Guna19_NODE_6119_length_1123_cov_13.8015","PRJNA515743_Guna19","Gunalan19"
"189","NODE_6147_length_1116_cov_24.8878",TRUE,2.07424,"PRJNA515743_Guna19_NODE_6147_length_1116_cov_24.8878","PRJNA515743_Guna19","Gunalan19"
"190","NODE_6211_length_1103_cov_12.5668",TRUE,1.879514,"PRJNA515743_Guna19_NODE_6211_length_1103_cov_12.5668","PRJNA515743_Guna19","Gunalan19"
"191","NODE_6220_length_1100_cov_47.822",TRUE,2.355738,"PRJNA515743_Guna19_NODE_6220_length_1100_cov_47.822","PRJNA515743_Guna19","Gunalan19"
"192","NODE_6280_length_1088_cov_10.2594",TRUE,0.973424,"PRJNA515743_Guna19_NODE_6280_length_1088_cov_10.2594","PRJNA515743_Guna19","Gunalan19"
"193","NODE_6293_length_1085_cov_22.6592",TRUE,2.29198,"PRJNA515743_Guna19_NODE_6293_length_1085_cov_22.6592","PRJNA515743_Guna19","Gunalan19"
"194","NODE_6361_length_1071_cov_14.1585",TRUE,1.667872,"PRJNA515743_Guna19_NODE_6361_length_1071_cov_14.1585","PRJNA515743_Guna19","Gunalan19"
"195","NODE_6388_length_1066_cov_8.48961",TRUE,1.110369,"PRJNA515743_Guna19_NODE_6388_length_1066_cov_8.48961","PRJNA515743_Guna19","Gunalan19"
"196","NODE_6400_length_1064_cov_8.5223",TRUE,1.063132,"PRJNA515743_Guna19_NODE_6400_length_1064_cov_8.5223","PRJNA515743_Guna19","Gunalan19"
"197","NODE_6418_length_1060_cov_6.69652",TRUE,0.588699,"PRJNA515743_Guna19_NODE_6418_length_1060_cov_6.69652","PRJNA515743_Guna19","Gunalan19"
"198","NODE_6472_length_1049_cov_10.7928",TRUE,1.906141,"PRJNA515743_Guna19_NODE_6472_length_1049_cov_10.7928","PRJNA515743_Guna19","Gunalan19"
"199","NODE_6506_length_1043_cov_29.0688",TRUE,3.364098,"PRJNA515743_Guna19_NODE_6506_length_1043_cov_29.0688","PRJNA515743_Guna19","Gunalan19"
"200","NODE_6511_length_1042_cov_49.9271",TRUE,4.917903,"PRJNA515743_Guna19_NODE_6511_length_1042_cov_49.9271","PRJNA515743_Guna19","Gunalan19"
"201","NODE_6557_length_1033_cov_18.6922",TRUE,2.463552,"PRJNA515743_Guna19_NODE_6557_length_1033_cov_18.6922","PRJNA515743_Guna19","Gunalan19"
"202","NODE_6565_length_1032_cov_8.38997",TRUE,1.899423,"PRJNA515743_Guna19_NODE_6565_length_1032_cov_8.38997","PRJNA515743_Guna19","Gunalan19"
"203","NODE_6592_length_1027_cov_70.0556",TRUE,6.781689,"PRJNA515743_Guna19_NODE_6592_length_1027_cov_70.0556","PRJNA515743_Guna19","Gunalan19"
"204","NODE_6659_length_1013_cov_16.3236",TRUE,2.546643,"PRJNA515743_Guna19_NODE_6659_length_1013_cov_16.3236","PRJNA515743_Guna19","Gunalan19"
"205","NODE_6679_length_1011_cov_20.8766",TRUE,3.75309,"PRJNA515743_Guna19_NODE_6679_length_1011_cov_20.8766","PRJNA515743_Guna19","Gunalan19"
"206","NODE_6705_length_1007_cov_12.2532",TRUE,2.032262,"PRJNA515743_Guna19_NODE_6705_length_1007_cov_12.2532","PRJNA515743_Guna19","Gunalan19"
"207","NODE_6708_length_1006_cov_33.2639",TRUE,3.544729,"PRJNA515743_Guna19_NODE_6708_length_1006_cov_33.2639","PRJNA515743_Guna19","Gunalan19"
"208","NODE_6738_length_1003_cov_38.4441",TRUE,2.578173,"PRJNA515743_Guna19_NODE_6738_length_1003_cov_38.4441","PRJNA515743_Guna19","Gunalan19"
"209","NODE_6812_length_990_cov_15.7144",TRUE,1.512645,"PRJNA515743_Guna19_NODE_6812_length_990_cov_15.7144","PRJNA515743_Guna19","Gunalan19"
"210","NODE_6955_length_965_cov_17.6659",TRUE,3.193773,"PRJNA515743_Guna19_NODE_6955_length_965_cov_17.6659","PRJNA515743_Guna19","Gunalan19"
"211","NODE_7143_length_938_cov_6.69422",TRUE,1.397534,"PRJNA515743_Guna19_NODE_7143_length_938_cov_6.69422","PRJNA515743_Guna19","Gunalan19"
"212","NODE_7150_length_936_cov_18.0624",TRUE,1.383363,"PRJNA515743_Guna19_NODE_7150_length_936_cov_18.0624","PRJNA515743_Guna19","Gunalan19"
"213","NODE_727_length_8593_cov_119.481",TRUE,9.293048,"PRJNA515743_Guna19_NODE_727_length_8593_cov_119.481","PRJNA515743_Guna19","Gunalan19"
"214","NODE_7273_length_919_cov_9.75579",TRUE,2.643463,"PRJNA515743_Guna19_NODE_7273_length_919_cov_9.75579","PRJNA515743_Guna19","Gunalan19"
"215","NODE_7416_length_900_cov_26.5231",TRUE,2.741658,"PRJNA515743_Guna19_NODE_7416_length_900_cov_26.5231","PRJNA515743_Guna19","Gunalan19"
"216","NODE_7436_length_897_cov_622.013",TRUE,31.297489,"PRJNA515743_Guna19_NODE_7436_length_897_cov_622.013","PRJNA515743_Guna19","Gunalan19"
"217","NODE_7701_length_865_cov_88.8802",TRUE,7.803074,"PRJNA515743_Guna19_NODE_7701_length_865_cov_88.8802","PRJNA515743_Guna19","Gunalan19"
"218","NODE_7702_length_865_cov_16.3444",TRUE,2.567843,"PRJNA515743_Guna19_NODE_7702_length_865_cov_16.3444","PRJNA515743_Guna19","Gunalan19"
"219","NODE_7812_length_852_cov_108.031",TRUE,11.717041,"PRJNA515743_Guna19_NODE_7812_length_852_cov_108.031","PRJNA515743_Guna19","Gunalan19"
"220","NODE_7899_length_843_cov_11.3655",TRUE,2.338559,"PRJNA515743_Guna19_NODE_7899_length_843_cov_11.3655","PRJNA515743_Guna19","Gunalan19"
"221","NODE_7976_length_832_cov_7.35779",TRUE,0.820318,"PRJNA515743_Guna19_NODE_7976_length_832_cov_7.35779","PRJNA515743_Guna19","Gunalan19"
"222","NODE_7991_length_831_cov_14.7178",TRUE,4.139987,"PRJNA515743_Guna19_NODE_7991_length_831_cov_14.7178","PRJNA515743_Guna19","Gunalan19"
"223","NODE_8160_length_814_cov_43.1173",TRUE,5.823802,"PRJNA515743_Guna19_NODE_8160_length_814_cov_43.1173","PRJNA515743_Guna19","Gunalan19"
"224","NODE_8233_length_807_cov_9.13697",TRUE,1.277232,"PRJNA515743_Guna19_NODE_8233_length_807_cov_9.13697","PRJNA515743_Guna19","Gunalan19"
"225","NODE_829_length_7984_cov_64.2785",TRUE,4.520294,"PRJNA515743_Guna19_NODE_829_length_7984_cov_64.2785","PRJNA515743_Guna19","Gunalan19"
"226","NODE_8318_length_799_cov_8.22312",TRUE,0.966792,"PRJNA515743_Guna19_NODE_8318_length_799_cov_8.22312","PRJNA515743_Guna19","Gunalan19"
"227","NODE_8340_length_797_cov_21.0499",TRUE,1.996901,"PRJNA515743_Guna19_NODE_8340_length_797_cov_21.0499","PRJNA515743_Guna19","Gunalan19"
"228","NODE_8412_length_789_cov_8.10763",TRUE,0.781465,"PRJNA515743_Guna19_NODE_8412_length_789_cov_8.10763","PRJNA515743_Guna19","Gunalan19"
"229","NODE_8423_length_788_cov_10.4475",TRUE,1.055725,"PRJNA515743_Guna19_NODE_8423_length_788_cov_10.4475","PRJNA515743_Guna19","Gunalan19"
"230","NODE_8465_length_784_cov_6.0192",TRUE,0.607113,"PRJNA515743_Guna19_NODE_8465_length_784_cov_6.0192","PRJNA515743_Guna19","Gunalan19"
"231","NODE_8685_length_760_cov_12.6113",TRUE,1.43387,"PRJNA515743_Guna19_NODE_8685_length_760_cov_12.6113","PRJNA515743_Guna19","Gunalan19"
"232","NODE_8747_length_754_cov_6.50358",TRUE,0.795261,"PRJNA515743_Guna19_NODE_8747_length_754_cov_6.50358","PRJNA515743_Guna19","Gunalan19"
"233","NODE_915_length_7557_cov_76.7714",TRUE,6.383398,"PRJNA515743_Guna19_NODE_915_length_7557_cov_76.7714","PRJNA515743_Guna19","Gunalan19"
"234","NODE_9350_length_700_cov_7.11628",TRUE,0.707462,"PRJNA515743_Guna19_NODE_9350_length_700_cov_7.11628","PRJNA515743_Guna19","Gunalan19"
"235","NODE_9412_length_695_cov_14.7156",TRUE,1.556974,"PRJNA515743_Guna19_NODE_9412_length_695_cov_14.7156","PRJNA515743_Guna19","Gunalan19"
"236","NODE_9836_length_662_cov_9.56672",TRUE,2.637029,"PRJNA515743_Guna19_NODE_9836_length_662_cov_9.56672","PRJNA515743_Guna19","Gunalan19"
"237","NODE_9894_length_657_cov_9.63455",TRUE,1.447895,"PRJNA515743_Guna19_NODE_9894_length_657_cov_9.63455","PRJNA515743_Guna19","Gunalan19"
"238","NODE_1016_length_6628_cov_82.5693",TRUE,17.002936,"Zhu16_SMRU1_NODE_1016_length_6628_cov_82.5693","Zhu16_SMRU1","Zhu16"
"239","NODE_1650_length_4161_cov_17.2304",TRUE,3.86951,"Zhu16_SMRU1_NODE_1650_length_4161_cov_17.2304","Zhu16_SMRU1","Zhu16"
"240","NODE_1677_length_4068_cov_24.1435",TRUE,5.683223,"Zhu16_SMRU1_NODE_1677_length_4068_cov_24.1435","Zhu16_SMRU1","Zhu16"
"241","NODE_1684_length_4045_cov_5.67419",TRUE,2.055641,"Zhu16_SMRU1_NODE_1684_length_4045_cov_5.67419","Zhu16_SMRU1","Zhu16"
"242","NODE_1731_length_3902_cov_17.243",TRUE,4.302054,"Zhu16_SMRU1_NODE_1731_length_3902_cov_17.243","Zhu16_SMRU1","Zhu16"
"243","NODE_1802_length_3738_cov_17.6435",TRUE,5.642572,"Zhu16_SMRU1_NODE_1802_length_3738_cov_17.6435","Zhu16_SMRU1","Zhu16"
"244","NODE_1828_length_3659_cov_37.4026",TRUE,15.377597,"Zhu16_SMRU1_NODE_1828_length_3659_cov_37.4026","Zhu16_SMRU1","Zhu16"
"245","NODE_1875_length_3524_cov_11.6624",TRUE,3.334847,"Zhu16_SMRU1_NODE_1875_length_3524_cov_11.6624","Zhu16_SMRU1","Zhu16"
"246","NODE_1898_length_3466_cov_21.6989",TRUE,5.010939,"Zhu16_SMRU1_NODE_1898_length_3466_cov_21.6989","Zhu16_SMRU1","Zhu16"
"247","NODE_1941_length_3385_cov_34.8928",TRUE,11.684834,"Zhu16_SMRU1_NODE_1941_length_3385_cov_34.8928","Zhu16_SMRU1","Zhu16"
"248","NODE_1956_length_3337_cov_28.7934",TRUE,7.419524,"Zhu16_SMRU1_NODE_1956_length_3337_cov_28.7934","Zhu16_SMRU1","Zhu16"
"249","NODE_1989_length_3279_cov_18.1148",TRUE,3.061877,"Zhu16_SMRU1_NODE_1989_length_3279_cov_18.1148","Zhu16_SMRU1","Zhu16"
"250","NODE_2031_length_3181_cov_8.57965",TRUE,2.878127,"Zhu16_SMRU1_NODE_2031_length_3181_cov_8.57965","Zhu16_SMRU1","Zhu16"
"251","NODE_2064_length_3079_cov_15.8356",TRUE,6.685685,"Zhu16_SMRU1_NODE_2064_length_3079_cov_15.8356","Zhu16_SMRU1","Zhu16"
"252","NODE_2080_length_3049_cov_16.2128",TRUE,5.393204,"Zhu16_SMRU1_NODE_2080_length_3049_cov_16.2128","Zhu16_SMRU1","Zhu16"
"253","NODE_2084_length_3033_cov_31.7794",TRUE,8.752702,"Zhu16_SMRU1_NODE_2084_length_3033_cov_31.7794","Zhu16_SMRU1","Zhu16"
"254","NODE_2128_length_2938_cov_10.8127",TRUE,3.040132,"Zhu16_SMRU1_NODE_2128_length_2938_cov_10.8127","Zhu16_SMRU1","Zhu16"
"255","NODE_2144_length_2910_cov_26.8235",TRUE,6.988678,"Zhu16_SMRU1_NODE_2144_length_2910_cov_26.8235","Zhu16_SMRU1","Zhu16"
"256","NODE_2155_length_2888_cov_14.4818",TRUE,5.761716,"Zhu16_SMRU1_NODE_2155_length_2888_cov_14.4818","Zhu16_SMRU1","Zhu16"
"257","NODE_2167_length_2865_cov_11.7957",TRUE,2.541564,"Zhu16_SMRU1_NODE_2167_length_2865_cov_11.7957","Zhu16_SMRU1","Zhu16"
"258","NODE_2198_length_2823_cov_10.5022",TRUE,3.668775,"Zhu16_SMRU1_NODE_2198_length_2823_cov_10.5022","Zhu16_SMRU1","Zhu16"
"259","NODE_2202_length_2817_cov_4.10898",TRUE,1.1897,"Zhu16_SMRU1_NODE_2202_length_2817_cov_4.10898","Zhu16_SMRU1","Zhu16"
"260","NODE_2236_length_2752_cov_12.3048",TRUE,3.140409,"Zhu16_SMRU1_NODE_2236_length_2752_cov_12.3048","Zhu16_SMRU1","Zhu16"
"261","NODE_2248_length_2732_cov_10.8868",TRUE,3.50844,"Zhu16_SMRU1_NODE_2248_length_2732_cov_10.8868","Zhu16_SMRU1","Zhu16"
"262","NODE_2251_length_2727_cov_24.8069",TRUE,11.066049,"Zhu16_SMRU1_NODE_2251_length_2727_cov_24.8069","Zhu16_SMRU1","Zhu16"
"263","NODE_2253_length_2724_cov_25.3005",TRUE,14.77201,"Zhu16_SMRU1_NODE_2253_length_2724_cov_25.3005","Zhu16_SMRU1","Zhu16"
"264","NODE_2266_length_2699_cov_41.3574",TRUE,10.148592,"Zhu16_SMRU1_NODE_2266_length_2699_cov_41.3574","Zhu16_SMRU1","Zhu16"
"265","NODE_2272_length_2688_cov_23.695",TRUE,8.867664,"Zhu16_SMRU1_NODE_2272_length_2688_cov_23.695","Zhu16_SMRU1","Zhu16"
"266","NODE_2297_length_2650_cov_13.0085",TRUE,4.287448,"Zhu16_SMRU1_NODE_2297_length_2650_cov_13.0085","Zhu16_SMRU1","Zhu16"
"267","NODE_2298_length_2649_cov_12.6214",TRUE,2.699003,"Zhu16_SMRU1_NODE_2298_length_2649_cov_12.6214","Zhu16_SMRU1","Zhu16"
"268","NODE_2313_length_2615_cov_32.0309",TRUE,9.422085,"Zhu16_SMRU1_NODE_2313_length_2615_cov_32.0309","Zhu16_SMRU1","Zhu16"
"269","NODE_2327_length_2589_cov_11.0446",TRUE,4.01777,"Zhu16_SMRU1_NODE_2327_length_2589_cov_11.0446","Zhu16_SMRU1","Zhu16"
"270","NODE_2351_length_2556_cov_55.8109",TRUE,28.794379,"Zhu16_SMRU1_NODE_2351_length_2556_cov_55.8109","Zhu16_SMRU1","Zhu16"
"271","NODE_2378_length_2503_cov_23.9837",TRUE,9.17781,"Zhu16_SMRU1_NODE_2378_length_2503_cov_23.9837","Zhu16_SMRU1","Zhu16"
"272","NODE_2401_length_2451_cov_33.4633",TRUE,9.983877,"Zhu16_SMRU1_NODE_2401_length_2451_cov_33.4633","Zhu16_SMRU1","Zhu16"
"273","NODE_2405_length_2442_cov_3.52283",TRUE,1.246964,"Zhu16_SMRU1_NODE_2405_length_2442_cov_3.52283","Zhu16_SMRU1","Zhu16"
"274","NODE_2411_length_2432_cov_9.76273",TRUE,2.971528,"Zhu16_SMRU1_NODE_2411_length_2432_cov_9.76273","Zhu16_SMRU1","Zhu16"
"275","NODE_2418_length_2422_cov_92.2928",TRUE,27.254864,"Zhu16_SMRU1_NODE_2418_length_2422_cov_92.2928","Zhu16_SMRU1","Zhu16"
"276","NODE_2427_length_2384_cov_15.1683",TRUE,4.43191,"Zhu16_SMRU1_NODE_2427_length_2384_cov_15.1683","Zhu16_SMRU1","Zhu16"
"277","NODE_2429_length_2375_cov_8.33707",TRUE,2.105555,"Zhu16_SMRU1_NODE_2429_length_2375_cov_8.33707","Zhu16_SMRU1","Zhu16"
"278","NODE_2437_length_2364_cov_5.94716",TRUE,1.299231,"Zhu16_SMRU1_NODE_2437_length_2364_cov_5.94716","Zhu16_SMRU1","Zhu16"
"279","NODE_2438_length_2362_cov_86.9376",TRUE,25.496961,"Zhu16_SMRU1_NODE_2438_length_2362_cov_86.9376","Zhu16_SMRU1","Zhu16"
"280","NODE_2442_length_2346_cov_29.8368",TRUE,6.577155,"Zhu16_SMRU1_NODE_2442_length_2346_cov_29.8368","Zhu16_SMRU1","Zhu16"
"281","NODE_2468_length_2319_cov_50.3291",TRUE,23.18437,"Zhu16_SMRU1_NODE_2468_length_2319_cov_50.3291","Zhu16_SMRU1","Zhu16"
"282","NODE_2477_length_2308_cov_49.0586",TRUE,30.637461,"Zhu16_SMRU1_NODE_2477_length_2308_cov_49.0586","Zhu16_SMRU1","Zhu16"
"283","NODE_2479_length_2308_cov_35.9925",TRUE,11.029569,"Zhu16_SMRU1_NODE_2479_length_2308_cov_35.9925","Zhu16_SMRU1","Zhu16"
"284","NODE_2491_length_2288_cov_14.6874",TRUE,6.067872,"Zhu16_SMRU1_NODE_2491_length_2288_cov_14.6874","Zhu16_SMRU1","Zhu16"
"285","NODE_2513_length_2249_cov_11.0907",TRUE,5.348351,"Zhu16_SMRU1_NODE_2513_length_2249_cov_11.0907","Zhu16_SMRU1","Zhu16"
"286","NODE_2526_length_2231_cov_36.6843",TRUE,11.404009,"Zhu16_SMRU1_NODE_2526_length_2231_cov_36.6843","Zhu16_SMRU1","Zhu16"
"287","NODE_2530_length_2226_cov_12.1898",TRUE,3.137787,"Zhu16_SMRU1_NODE_2530_length_2226_cov_12.1898","Zhu16_SMRU1","Zhu16"
"288","NODE_2533_length_2220_cov_10.2637",TRUE,3.163682,"Zhu16_SMRU1_NODE_2533_length_2220_cov_10.2637","Zhu16_SMRU1","Zhu16"
"289","NODE_2566_length_2168_cov_33.2333",TRUE,15.145961,"Zhu16_SMRU1_NODE_2566_length_2168_cov_33.2333","Zhu16_SMRU1","Zhu16"
"290","NODE_2616_length_2086_cov_12.9892",TRUE,4.179226,"Zhu16_SMRU1_NODE_2616_length_2086_cov_12.9892","Zhu16_SMRU1","Zhu16"
"291","NODE_2653_length_2039_cov_26.2223",TRUE,5.181929,"Zhu16_SMRU1_NODE_2653_length_2039_cov_26.2223","Zhu16_SMRU1","Zhu16"
"292","NODE_2662_length_2027_cov_22.0401",TRUE,5.457926,"Zhu16_SMRU1_NODE_2662_length_2027_cov_22.0401","Zhu16_SMRU1","Zhu16"
"293","NODE_2673_length_2011_cov_5.00716",TRUE,2.174252,"Zhu16_SMRU1_NODE_2673_length_2011_cov_5.00716","Zhu16_SMRU1","Zhu16"
"294","NODE_2674_length_2006_cov_6.00923",TRUE,3.769725,"Zhu16_SMRU1_NODE_2674_length_2006_cov_6.00923","Zhu16_SMRU1","Zhu16"
"295","NODE_2676_length_2005_cov_6.40103",TRUE,3.090757,"Zhu16_SMRU1_NODE_2676_length_2005_cov_6.40103","Zhu16_SMRU1","Zhu16"
"296","NODE_2690_length_1989_cov_14.575",TRUE,6.727536,"Zhu16_SMRU1_NODE_2690_length_1989_cov_14.575","Zhu16_SMRU1","Zhu16"
"297","NODE_2718_length_1953_cov_7.10274",TRUE,4.905514,"Zhu16_SMRU1_NODE_2718_length_1953_cov_7.10274","Zhu16_SMRU1","Zhu16"
"298","NODE_2745_length_1923_cov_8.62848",TRUE,2.357481,"Zhu16_SMRU1_NODE_2745_length_1923_cov_8.62848","Zhu16_SMRU1","Zhu16"
"299","NODE_2752_length_1910_cov_8.91752",TRUE,2.815083,"Zhu16_SMRU1_NODE_2752_length_1910_cov_8.91752","Zhu16_SMRU1","Zhu16"
"300","NODE_2758_length_1903_cov_2.3539",TRUE,0.507971,"Zhu16_SMRU1_NODE_2758_length_1903_cov_2.3539","Zhu16_SMRU1","Zhu16"
"301","NODE_2762_length_1901_cov_37.623",TRUE,13.808512,"Zhu16_SMRU1_NODE_2762_length_1901_cov_37.623","Zhu16_SMRU1","Zhu16"
"302","NODE_2790_length_1873_cov_23.0006",TRUE,4.662967,"Zhu16_SMRU1_NODE_2790_length_1873_cov_23.0006","Zhu16_SMRU1","Zhu16"
"303","NODE_2806_length_1854_cov_34.6398",TRUE,15.788908,"Zhu16_SMRU1_NODE_2806_length_1854_cov_34.6398","Zhu16_SMRU1","Zhu16"
"304","NODE_2826_length_1832_cov_12.0118",TRUE,6.648467,"Zhu16_SMRU1_NODE_2826_length_1832_cov_12.0118","Zhu16_SMRU1","Zhu16"
"305","NODE_2839_length_1821_cov_8.57135",TRUE,4.4811,"Zhu16_SMRU1_NODE_2839_length_1821_cov_8.57135","Zhu16_SMRU1","Zhu16"
"306","NODE_2861_length_1797_cov_13.5488",TRUE,3.768663,"Zhu16_SMRU1_NODE_2861_length_1797_cov_13.5488","Zhu16_SMRU1","Zhu16"
"307","NODE_2912_length_1740_cov_20.2243",TRUE,3.604889,"Zhu16_SMRU1_NODE_2912_length_1740_cov_20.2243","Zhu16_SMRU1","Zhu16"
"308","NODE_2914_length_1738_cov_46.0458",TRUE,17.358996,"Zhu16_SMRU1_NODE_2914_length_1738_cov_46.0458","Zhu16_SMRU1","Zhu16"
"309","NODE_2927_length_1721_cov_15.9916",TRUE,6.676218,"Zhu16_SMRU1_NODE_2927_length_1721_cov_15.9916","Zhu16_SMRU1","Zhu16"
"310","NODE_2945_length_1708_cov_36.9474",TRUE,7.889304,"Zhu16_SMRU1_NODE_2945_length_1708_cov_36.9474","Zhu16_SMRU1","Zhu16"
"311","NODE_2947_length_1707_cov_8.51998",TRUE,4.686781,"Zhu16_SMRU1_NODE_2947_length_1707_cov_8.51998","Zhu16_SMRU1","Zhu16"
"312","NODE_2950_length_1702_cov_13.1378",TRUE,4.71792,"Zhu16_SMRU1_NODE_2950_length_1702_cov_13.1378","Zhu16_SMRU1","Zhu16"
"313","NODE_2959_length_1695_cov_13.6244",TRUE,2.960041,"Zhu16_SMRU1_NODE_2959_length_1695_cov_13.6244","Zhu16_SMRU1","Zhu16"
"314","NODE_2989_length_1646_cov_28.8611",TRUE,13.401107,"Zhu16_SMRU1_NODE_2989_length_1646_cov_28.8611","Zhu16_SMRU1","Zhu16"
"315","NODE_2994_length_1641_cov_3.21311",TRUE,0.964165,"Zhu16_SMRU1_NODE_2994_length_1641_cov_3.21311","Zhu16_SMRU1","Zhu16"
"316","NODE_2998_length_1636_cov_95.3605",TRUE,37.560793,"Zhu16_SMRU1_NODE_2998_length_1636_cov_95.3605","Zhu16_SMRU1","Zhu16"
"317","NODE_3003_length_1633_cov_17.185",TRUE,5.841446,"Zhu16_SMRU1_NODE_3003_length_1633_cov_17.185","Zhu16_SMRU1","Zhu16"
"318","NODE_3004_length_1633_cov_12.9404",TRUE,5.096786,"Zhu16_SMRU1_NODE_3004_length_1633_cov_12.9404","Zhu16_SMRU1","Zhu16"
"319","NODE_3005_length_1633_cov_46.865",TRUE,21.45269,"Zhu16_SMRU1_NODE_3005_length_1633_cov_46.865","Zhu16_SMRU1","Zhu16"
"320","NODE_3018_length_1621_cov_6.87548",TRUE,1.929159,"Zhu16_SMRU1_NODE_3018_length_1621_cov_6.87548","Zhu16_SMRU1","Zhu16"
"321","NODE_3045_length_1586_cov_14.6303",TRUE,4.881647,"Zhu16_SMRU1_NODE_3045_length_1586_cov_14.6303","Zhu16_SMRU1","Zhu16"
"322","NODE_3050_length_1580_cov_15.9587",TRUE,3.844594,"Zhu16_SMRU1_NODE_3050_length_1580_cov_15.9587","Zhu16_SMRU1","Zhu16"
"323","NODE_3068_length_1558_cov_7.55489",TRUE,3.527192,"Zhu16_SMRU1_NODE_3068_length_1558_cov_7.55489","Zhu16_SMRU1","Zhu16"
"324","NODE_3093_length_1538_cov_32.6918",TRUE,7.208218,"Zhu16_SMRU1_NODE_3093_length_1538_cov_32.6918","Zhu16_SMRU1","Zhu16"
