"Name","SRX697834_SRR1571704_TPM","SRX697835_SRR1571705_TPM","SRX697836_SRR1571706_TPM","SRX697837_SRR1571707_TPM","SRX697838_SRR1571708_TPM","SRX697839_SRR1571709_TPM","SRX697840_SRR1571710_TPM","SRX697841_SRR1571711_TPM","pir","subfam"
"NODE_20443_length_109_cov_113.315",16.886585,50.552296,5.280925,14.818768,5.091922,9.866739,17.496447,11.629705,FALSE,"none"
"NODE_20444_length_109_cov_112.278",16.8027,30.747354,6.109615,25.164523,4.827257,0,0,4.019945,FALSE,"none"
"NODE_20445_length_109_cov_124.315",4.220944,5.132538,21.123698,27.92953,0,19.351853,5.832906,3.875961,FALSE,"none"
"NODE_20446_length_109_cov_71.537",8.443215,9.570088,25.676381,5.085846,9.355368,4.93337,5.832149,26.985465,FALSE,"none"
"NODE_20447_length_109_cov_1450.06",446.093416,378.542525,304.720962,314.139235,293.596211,169.599359,108.115312,90.184693,FALSE,"none"
"NODE_20448_length_109_cov_51.9815",0,5.132368,0,0,5.988123,14.800109,5.867775,0,FALSE,"none"
"NODE_20449_length_109_cov_106.056",4.221009,16.972834,18.88845,24.352467,4.827346,19.235793,0,0,FALSE,"none"
"NODE_20450_length_109_cov_1211.5",228.894644,218.491196,121.815144,133.40418,73.102256,58.464095,20.003234,41.132608,FALSE,"none"
"NODE_20451_length_109_cov_1751.35",384.58927,384.08782,190.377521,291.798206,285.066342,96.499173,67.511606,77.007926,FALSE,"none"
"NODE_20456_length_109_cov_179.389",6.323769,0,8.397796,5.086145,0,23.195671,42.105658,73.620699,FALSE,"none"
"NODE_20457_length_109_cov_453",105.13925,97.306524,55.693081,59.999515,36.17695,22.288805,15.154729,16.851539,FALSE,"none"
"NODE_20458_length_109_cov_84.7593",7.750668,0,0,0,11.809819,8.787583,5.832149,13.925643,FALSE,"none"
"NODE_20459_length_109_cov_156.204",45.839977,23.083819,15.842774,25.508875,11.887182,5.166727,23.326803,21.591915,FALSE,"none"
"NODE_20460_length_109_cov_315.056",46.413112,71.053162,21.123698,71.184602,48.272634,38.887349,5.832149,34.88365,FALSE,"none"
"NODE_20461_length_109_cov_176.481",4.220944,5.132368,10.561849,14.828607,7.891391,38.812965,46.249607,113.743418,FALSE,"none"
"NODE_20462_length_109_cov_277.111",27.644245,0,6.350888,0,24.118417,14.263784,14.65133,39.576298,FALSE,"none"
"NODE_20463_length_109_cov_702.352",211.722477,140.166209,133.436377,198.484709,234.503841,172.526727,51.527382,42.383082,FALSE,"none"
"NODE_20464_length_109_cov_130.593",26.342617,5.132368,10.561849,20.343382,58.024794,73.928426,0,8.365172,FALSE,"none"
"NODE_20466_length_109_cov_37.4444",0,10.264735,0,0,9.288823,4.93337,0,11.627883,FALSE,"none"
"NODE_20467_length_109_cov_432.426",204.462081,70.048253,94.682397,39.535055,49.871235,70.079691,57.419451,80.69173,FALSE,"none"
"NODE_20468_length_109_cov_152.13",53.478851,0,0,20.318646,100.825682,69.067176,48.12634,9.487764,FALSE,"none"
"NODE_20470_length_109_cov_203.981",4.220944,15.438637,15.841352,5.799893,30.921523,26.905925,48.037748,119.786158,FALSE,"none"
"NODE_20471_length_109_cov_96.2037",71.083184,20.530871,5.280925,20.343382,4.827263,19.733479,5.832149,11.627883,FALSE,"none"
"NODE_20472_length_109_cov_94.4259",14.7598,0,0,11.379329,37.4889,6.54242,5.651353,0,FALSE,"none"
"NODE_20473_length_109_cov_131.204",17.02784,40.415156,20.883306,35.616347,19.066787,0,17.496447,11.627883,FALSE,"none"
"NODE_20474_length_109_cov_1623.67",109.909061,80.490651,89.163057,125.294205,74.841934,29.352445,46.683634,73.175845,FALSE,"none"
"NODE_20475_length_109_cov_54.0556",0,0,5.280925,10.171691,0,14.800109,5.815196,7.751922,FALSE,"none"
"NODE_20476_length_109_cov_60.463",8.441889,15.245957,0,0,0,9.435513,11.664298,6.947279,FALSE,"none"
"NODE_20478_length_109_cov_780.222",330.19368,160.259944,42.247397,89.53834,114.529795,130.923885,110.810828,241.093415,FALSE,"none"
"NODE_20479_length_109_cov_149.963",4.204817,10.751259,5.280925,0,37.47599,35.628981,11.093563,23.75504,FALSE,"none"
"NODE_20480_length_109_cov_302.13",60.752875,32.589769,56.105659,5.085846,4.825588,4.93337,8.557371,18.225543,FALSE,"none"
"NODE_20482_length_109_cov_1975.02",327.916865,0,0,17.104433,505.048059,520.212318,282.463238,163.767988,FALSE,"none"
"NODE_20483_length_109_cov_57.5926",4.220944,15.397103,11.073789,0,19.317345,0,29.682486,0,FALSE,"none"
"NODE_20484_length_109_cov_207.648",23.401954,17.70074,7.406462,0,4.827263,29.680612,21.925679,26.765255,FALSE,"none"
"NODE_20487_length_109_cov_580.167",72.638857,63.883243,31.717914,71.131318,62.447308,19.733479,77.519877,132.310143,FALSE,"none"
"NODE_20488_length_109_cov_283.167",54.382747,47.685607,30.524171,46.243612,7.489326,27.297571,14.15771,16.290656,FALSE,"none"
"NODE_20489_length_109_cov_155.407",71.041507,90.159244,36.965982,21.878255,14.489671,11.11854,43.661104,32.68266,FALSE,"none"
"NODE_20490_length_109_cov_11.5",4.220944,10.264735,0,5.085846,0,0,0,0,FALSE,"none"
"NODE_20493_length_109_cov_112.87",66.486747,25.661838,5.280925,10.171691,9.654527,4.93337,17.496447,19.379806,FALSE,"none"
"NODE_20494_length_109_cov_571.241",62.265921,5.132368,0,9.938603,123.930088,254.843804,166.700999,103.212773,FALSE,"none"
"NODE_20495_length_109_cov_63.2407",0,0,0,0,0,0,0,0,FALSE,"none"
"NODE_20496_length_109_cov_1449.24",302.319939,228.325601,193.502956,245.070816,184.545893,54.322295,31.655783,67.292756,FALSE,"none"
"NODE_20498_length_109_cov_37.463",16.464089,9.292347,15.044859,0,4.011307,0,5.832149,3.875961,FALSE,"none"
"NODE_20499_length_109_cov_180.63",32.342826,0,10.561849,10.178565,10.348234,17.621803,0,0,FALSE,"none"
"NODE_20502_length_109_cov_636.185",104.933306,71.114713,39.742321,75.516138,89.58606,59.018886,69.681202,30.497055,FALSE,"none"
"NODE_20505_length_109_cov_1519.09",301.991078,245.434985,152.448452,313.428879,299.437929,87.098997,34.082416,60.081041,FALSE,"none"
"NODE_20510_length_109_cov_121.407",46.18831,28.697411,30.332174,0,0,8.508732,10.543076,21.995297,FALSE,"none"
"NODE_20511_length_109_cov_49.5",8.441889,8.893552,10.951017,47.962955,0,0,0,0,FALSE,"none"
"NODE_20515_length_109_cov_254.944",18.129903,15.397312,15.083576,15.320176,32.945832,0,5.830731,3.875961,FALSE,"none"
"NODE_20516_length_109_cov_199.556",0,10.264735,5.280925,0,4.827263,14.800109,40.825395,81.649669,FALSE,"none"
"NODE_20517_length_109_cov_61.963",129.250373,68.677801,33.064874,26.943105,42.504215,44.315894,37.378274,62.656576,FALSE,"none"
"NODE_20528_length_109_cov_32.2778",0,10.264735,10.561849,10.171691,9.654527,24.666849,17.496447,15.503844,FALSE,"none"
"NODE_20543_length_109_cov_15684.9",4.641204,25.664841,16.281019,10.210136,5.910631,5.1513,34.412619,13.261791,FALSE,"none"
"NODE_20544_length_109_cov_11727.4",0,15.40144,5.281844,0,0,0,0,3.876822,FALSE,"none"
"NODE_20545_length_109_cov_104.944",127.199762,61.585537,15.842774,10.171691,9.654527,9.866739,34.992893,135.725882,FALSE,"none"
"NODE_20546_length_108_cov_1.15094",0,0,0,0,0,0,0,0,FALSE,"none"
"NODE_20548_length_108_cov_80.9434",6.146228,11.475734,10.659862,0,0,5.035125,11.881119,0,FALSE,"none"
"NODE_20549_length_108_cov_1",0,0,0,0,0,0,0,0,FALSE,"none"
"NODE_20552_length_108_cov_1.66038",0,0,0,0,0,0,0,3.964475,FALSE,"none"
"NODE_20553_length_108_cov_3.4717",0,0,0,0,0,0,0,0,FALSE,"none"
"NODE_20555_length_108_cov_53.1509",0,0,5.329931,15.492175,0,5.033736,0,7.919213,FALSE,"none"
"NODE_20556_length_108_cov_1.73585",0,0,0,0,4.941417,0,0,0,FALSE,"none"
"NODE_20557_length_108_cov_1.64151",0,0,0,0,0,0,0,0,FALSE,"none"
"NODE_20558_length_108_cov_1.73585",0,0,0,0,0,0,0,0,FALSE,"none"
"NODE_20559_length_108_cov_1.73585",4.287666,0,0,0,0,0,0,0,FALSE,"none"
"NODE_20560_length_108_cov_1.71698",4.287666,0,0,0,0,0,0,0,FALSE,"none"
"NODE_20561_length_108_cov_42.7358",4.287666,0,0,5.164058,4.941417,10.086882,11.881119,7.92895,FALSE,"none"
"NODE_20562_length_108_cov_40.8679",16.847808,5.228765,5.329931,5.164058,0,0,17.354563,3.964475,FALSE,"none"
"NODE_20563_length_108_cov_101.377",0,0,9.464649,0,14.057545,8.905396,0,12.201425,FALSE,"none"
"NODE_20564_length_108_cov_83.9057",0,0,0,24.10551,18.129849,15.306528,5.94056,0,FALSE,"none"
"NODE_20565_length_108_cov_112.811",0,5.228765,20.076869,5.172851,0,15.101668,17.821679,27.751244,FALSE,"none"
"NODE_20566_length_108_cov_108.245",16.88672,20.323346,47.855867,41.09179,0,0,0,0,FALSE,"none"
"NODE_20567_length_108_cov_178.585",4.287666,15.686295,14.194214,23.923389,14.83775,10.067472,9.751325,13.149297,FALSE,"none"
"NODE_20568_length_108_cov_63.7925",12.110038,0,9.662588,0,0,8.827843,0,0,FALSE,"none"
"NODE_20569_length_108_cov_53",4.288657,5.228765,0,0,0,5.033736,11.881119,7.92895,FALSE,"none"
"NODE_20570_length_108_cov_174.811",61.058482,81.333618,41.079656,89.993693,50.874578,44.254522,11.881119,4.538656,FALSE,"none"
"NODE_20571_length_108_cov_52.434",0,10.45753,5.329931,11.765369,14.824251,0,27.901381,11.926299,FALSE,"none"
"NODE_20572_length_108_cov_108.736",15.976473,5.794324,0,6.678342,6.904793,5.033736,22.220458,0,FALSE,"none"
"NODE_20573_length_108_cov_43.2453",4.418418,8.9768,0,5.016697,0,5.033736,5.94056,3.964475,FALSE,"none"
"NODE_20574_length_108_cov_128.038",21.049182,0,0,5.164058,32.487099,55.242592,47.539834,30.922961,FALSE,"none"
"NODE_20575_length_108_cov_71",0,5.228765,5.329931,0,4.941417,5.033736,0,11.893425,FALSE,"none"
"NODE_20576_length_108_cov_45.5472",7.793446,14.949516,8.817775,10.231633,18.310855,0,11.881119,3.791313,FALSE,"none"
"NODE_20577_length_108_cov_50.1132",0,0,0,24.356924,29.124669,10.067472,4.430264,7.703014,FALSE,"none"
"NODE_20578_length_108_cov_73.717",8.622533,13.249267,0,10.328117,24.684029,30.202416,5.94056,11.738091,FALSE,"none"
"NODE_20579_length_108_cov_52.7547",16.695897,0,0,0,0,0,0,11.332066,FALSE,"none"
"NODE_20580_length_108_cov_119.019",28.218091,0,15.992492,28.755161,7.100373,10.067472,0,19.822375,FALSE,"none"
"NODE_20581_length_108_cov_95",0,5.228765,0,13.288385,4.944451,0,0,0,FALSE,"none"
"NODE_20582_length_108_cov_53.0377",4.287666,0,5.329931,5.164058,14.824251,20.134944,41.369048,11.892988,FALSE,"none"
"NODE_20583_length_108_cov_53.283",8.575331,0,10.659862,5.164246,0,15.10204,0,3.964652,FALSE,"none"
"NODE_20584_length_108_cov_190.566",64.831718,28.010021,49.348906,28.758566,0,19.271219,5.94056,9.253827,FALSE,"none"
"NODE_20585_length_108_cov_2.35849",0,0,0,0,0,0,0,0,FALSE,"none"
"NODE_20586_length_108_cov_45.1321",0,0,0,15.489126,0,24.965968,11.881119,23.78685,FALSE,"none"
"NODE_20587_length_108_cov_46.0755",4.287666,6.73981,13.66029,5.124091,0,5.033736,0,3.964475,FALSE,"none"
"NODE_20589_length_108_cov_203.943",38.575359,15.686295,15.984824,26.803684,38.701124,11.096754,11.881119,5.989754,FALSE,"none"
"NODE_20590_length_108_cov_38.1321",8.575331,6.221721,0,0,4.941417,5.033736,0,0,FALSE,"none"
"NODE_20591_length_108_cov_381.019",72.690014,0,0,0,167.988346,84.846702,35.643358,33.050181,FALSE,"none"
"NODE_20592_length_108_cov_108.623",19.081848,35.593265,13.149005,17.523105,28.236692,0,0,0,FALSE,"none"
"NODE_20593_length_108_cov_40.3774",4.287666,10.45753,0,10.328117,14.824251,10.067472,0,11.893425,FALSE,"none"
"NODE_20594_length_108_cov_178.113",50.268114,29.333011,37.307525,20.656233,4.941417,10.069504,5.94056,3.964475,FALSE,"none"
"NODE_20595_length_108_cov_229.736",25.6472,19.222663,27.209571,13.945823,28.332064,35.33959,39.833192,11.893425,FALSE,"none"
"NODE_20596_length_108_cov_51.9245",12.862997,25.807104,10.659862,5.164058,4.747324,0,5.94056,11.893425,FALSE,"none"
"NODE_20597_length_108_cov_77.3962",16.55409,37.695253,16.869541,35.89049,6.236935,0,17.535133,0,FALSE,"none"
"NODE_20598_length_108_cov_39.3585",0,0,5.329931,13.300512,9.108677,3.063832,11.881119,2.449105,FALSE,"none"
"NODE_20599_length_108_cov_57.6981",21.237729,9.335546,10.655791,0,9.816423,0,10.956432,8.556364,FALSE,"none"
"NODE_20600_length_108_cov_38.0189",0,5.228765,9.378779,9.228005,0,0,0,0,FALSE,"none"
"NODE_20601_length_108_cov_146.415",4.287666,0,0,14.440447,7.684919,20.173553,16.775926,45.091306,FALSE,"none"
"NODE_20602_length_108_cov_91.8491",25.599713,31.127811,31.979587,36.077708,9.882787,0,5.947153,15.8579,FALSE,"none"
"NODE_20603_length_108_cov_372.264",34.301326,33.476895,31.998152,27.583698,50.964889,36.787588,17.821679,35.680276,FALSE,"none"
"NODE_20604_length_108_cov_82.4151",4.286345,0,0,0,19.765668,10.067472,22.168092,11.894229,FALSE,"none"
"NODE_20605_length_108_cov_142.509",12.862997,0,5.329931,0,9.882834,25.162783,42.845414,11.893425,FALSE,"none"
"NODE_20606_length_108_cov_107.226",20.227498,10.45753,26.65626,39.675703,14.824251,5.033736,0,0,FALSE,"none"
"NODE_20607_length_108_cov_653.208",254.334241,162.97933,142.551508,168.267022,81.714548,52.967488,28.150969,50.762063,FALSE,"none"
"NODE_20608_length_108_cov_105.849",0,41.554197,10.162591,10.328117,14.824251,0,0,7.92895,FALSE,"none"
"NODE_20609_length_108_cov_200.377",5.402932,30.006373,50.969649,34.233461,0,0,0,0,FALSE,"none"
"NODE_20610_length_108_cov_126.113",12.862997,4.981543,10.489624,4.642138,39.360194,11.222421,46.298334,7.933596,FALSE,"none"
"NODE_20611_length_108_cov_43.3774",0,5.228765,10.659544,25.545067,0,0,0,0,FALSE,"none"
"NODE_20612_length_108_cov_110.113",8.575331,7.769552,29.00152,13.242215,15.060385,15.101118,11.881119,18.078382,FALSE,"none"
"NODE_20613_length_108_cov_799.755",100.916577,51.393499,69.208748,73.139548,39.544679,29.532893,29.703589,63.668288,FALSE,"none"
"NODE_20614_length_108_cov_50.8491",30.01366,5.228765,5.329931,15.492175,9.882834,5.033736,17.821679,43.609226,FALSE,"none"
"NODE_20615_length_108_cov_55.2453",0,0,0,0,4.941417,4.92355,0,7.92895,FALSE,"none"
"NODE_20616_length_108_cov_441.906",77.140704,104.252174,107.089832,189.993473,139.939483,91.000255,71.959917,52.102781,FALSE,"none"
"NODE_20617_length_108_cov_638.226",43.075676,31.372518,29.698743,134.376182,186.281762,129.68233,74.404728,150.003804,FALSE,"none"
"NODE_20618_length_108_cov_114.34",8.575331,8.87395,15.208871,0,0,0,17.821679,7.924288,FALSE,"none"
"NODE_20619_length_108_cov_59.0943",4.287666,5.228765,0,13.952806,24.707085,30.202416,5.94056,0,FALSE,"none"
"NODE_20620_length_108_cov_41.1132",0,0,20.949889,5.164058,0,5.033736,29.701538,7.92895,FALSE,"none"
"NODE_20621_length_108_cov_144.491",10.697897,5.228951,0,26.79448,0,0,9.586052,3.971971,FALSE,"none"
"NODE_20622_length_108_cov_86.5283",72.890318,30.416358,14.432959,7.311724,18.838122,5.033736,5.94056,23.78685,FALSE,"none"
"NODE_20623_length_108_cov_64.1887",8.575331,24.041053,21.323826,13.944181,0,23.569489,0,15.858604,FALSE,"none"
"NODE_20624_length_108_cov_46.3585",0,0,0,0,4.941417,5.033736,0,5.502639,FALSE,"none"
"NODE_20625_length_108_cov_50.6604",0,5.228765,10.580456,24.45832,9.882834,0,0,0,FALSE,"none"
"NODE_20626_length_108_cov_635",83.456576,102.348984,79.682528,76.507807,57.103578,28.619089,11.881119,3.964475,FALSE,"none"
"NODE_20627_length_108_cov_260.321",39.45512,0,10.659862,12.609638,85.933369,74.040039,40.989288,74.449317,FALSE,"none"
"NODE_20628_length_108_cov_510.377",34.301326,52.287651,31.979587,30.98435,24.707085,40.278888,83.167835,194.196931,FALSE,"none"
"NODE_20629_length_108_cov_983.792",226.547763,222.294308,138.218027,256.003836,142.672249,54.905007,23.762238,20.78658,FALSE,"none"
"NODE_20630_length_108_cov_388.585",0,9.023268,19.688372,0,0,10.067472,23.76442,25.971594,FALSE,"none"
"NODE_20631_length_108_cov_45",0,0,0,15.492175,14.824251,5.033736,0,0,FALSE,"none"
"NODE_20632_length_108_cov_63.717",8.575331,10.455344,10.67269,5.164165,0,0,0,5.322396,FALSE,"none"
"NODE_20633_length_108_cov_79.9245",17.150663,0,15.989794,15.492175,30.496587,23.195634,23.762238,7.92895,FALSE,"none"
"NODE_20634_length_108_cov_669.491",158.264856,193.186361,71.665943,45.500501,19.904944,45.452344,71.46078,71.800645,FALSE,"none"
"NODE_20635_length_108_cov_101.887",29.922032,5.212291,0,0,12.469099,10.067472,5.94056,3.964475,FALSE,"none"
"NODE_20636_length_108_cov_329.642",33.438369,44.263451,5.329931,0,0,20.136475,49.90224,49.146068,FALSE,"none"
"NODE_20637_length_108_cov_217.528",29.463158,35.145298,10.327121,58.833277,54.282148,35.057022,17.625722,15.783704,FALSE,"none"
"NODE_20638_length_108_cov_718.434",103.990005,91.078189,58.636193,102.35337,166.072228,71.282694,29.80403,27.642268,FALSE,"none"
"NODE_20640_length_108_cov_3.64151",8.575331,5.228765,0,5.164058,4.941417,0,0,3.964475,FALSE,"none"
"NODE_20641_length_108_cov_52.4717",4.287666,0,15.989794,0,0,0,0,3.964475,FALSE,"none"
"NODE_20642_length_108_cov_705.679",122.406523,79.46774,58.145648,98.039462,50.904932,0,5.94056,21.785331,FALSE,"none"
"NODE_20643_length_108_cov_175.283",0,13.504576,18.501507,0,4.941584,13.639918,34.663266,45.920421,FALSE,"none"
"NODE_20644_length_108_cov_199.566",0,9.902893,0,5.164058,4.941417,38.962149,33.396724,51.244094,FALSE,"none"
"NODE_20645_length_108_cov_506.887",158.755461,151.554338,85.231215,75.018966,83.932256,24.694659,6.0547,43.521071,FALSE,"none"
"NODE_20646_length_108_cov_1320.53",158.048328,136.675884,54.795412,100.443359,77.305602,14.473002,17.821679,22.902075,FALSE,"none"
"NODE_20647_length_108_cov_133.208",13.124877,0,15.989794,19.156123,32.87672,26.527043,29.702798,18.775117,FALSE,"none"
"NODE_20648_length_108_cov_156.434",29.60293,41.713894,7.463237,19.880143,4.941417,5.033736,18.117182,7.521049,FALSE,"none"
"NODE_20649_length_108_cov_104.377",0,0,0,5.164058,27.915301,15.103658,5.94061,0,FALSE,"none"
"NODE_20650_length_108_cov_284.472",14.087194,7.355109,37.647124,64.493005,44.68569,27.684054,10.07495,0,FALSE,"none"
"NODE_20651_length_108_cov_955.358",240.055445,224.837159,123.044451,178.646925,95.529545,56.214858,15.296322,64.647092,FALSE,"none"
"NODE_20652_length_108_cov_394.528",61.879466,66.660252,92.009324,99.704799,63.311332,10.067472,0,19.215383,FALSE,"none"
"NODE_20653_length_108_cov_47.3019",8.575331,0,9.424671,15.492175,9.882834,5.033736,11.881119,15.762716,FALSE,"none"
"NODE_20654_length_108_cov_100.566",10.639036,12.534253,0,0,4.945853,0,0,7.92895,FALSE,"none"
"NODE_20655_length_108_cov_45.7736",0,5.236784,9.569316,5.164058,4.941417,0,0,11.893425,FALSE,"none"
"NODE_20656_length_108_cov_1074.62",179.510562,158.978813,131.415911,193.382787,88.01192,26.843092,20.411784,29.818608,FALSE,"none"
"NODE_20657_length_108_cov_40.4906",8.575331,0,5.329931,0,0,5.033736,5.94056,3.964475,FALSE,"none"
"NODE_20658_length_108_cov_81.3208",8.575331,5.228765,5.329931,30.98435,24.707085,20.134944,23.761159,7.92895,FALSE,"none"
"NODE_20659_length_108_cov_195.075",15.407356,27.676745,30.875077,25.776343,0,15.101208,5.94056,4.033206,FALSE,"none"
"NODE_20660_length_108_cov_140.642",8.575331,6.930565,0,5.16413,12.607259,17.103628,26.962522,39.091129,FALSE,"none"
"NODE_20661_length_108_cov_78.434",0,21.096438,15.762526,30.442701,9.589706,4.612635,0,3.964475,FALSE,"none"
"NODE_20662_length_108_cov_134.377",4.287666,0,0,7.682034,8.117456,9.265721,27.437888,5.5413,FALSE,"none"
"NODE_20664_length_108_cov_310.132",13.918773,0,0,5.164058,26.7687,79.206924,80.147854,18.508807,FALSE,"none"
"NODE_20665_length_108_cov_1471.51",205.395846,189.210342,207.717403,182.190245,145.867255,53.573733,41.204524,25.969764,FALSE,"none"
"NODE_20666_length_108_cov_252.755",17.151688,5.228944,5.339229,5.164171,14.824251,10.067619,37.362383,63.735281,FALSE,"none"
"NODE_20667_length_108_cov_60.2075",5.742606,0,5.329931,10.328039,9.882834,5.033736,17.821679,21.575343,FALSE,"none"
"NODE_20668_length_108_cov_1592.55",284.460693,277.613344,147.212192,287.897423,228.551856,84.349897,32.326875,81.509807,FALSE,"none"
"NODE_20669_length_108_cov_571.585",56.169529,36.871941,93.095566,130.548464,141.593757,96.065347,57.558549,70.135233,FALSE,"none"
"NODE_20670_length_108_cov_2080.15",353.78018,222.7511,224.579639,254.164451,211.838157,133.594624,98.578864,100.218938,FALSE,"none"
"NODE_20672_length_108_cov_181.66",35.925201,5.228765,10.659862,69.799097,54.380784,39.090444,5.950345,34.955407,FALSE,"none"
"NODE_20673_length_108_cov_1361.02",230.087874,222.852393,138.438443,140.378427,109.526032,82.478429,19.779576,31.681194,FALSE,"none"
"NODE_20674_length_108_cov_2178.7",243.64414,217.392487,125.300695,206.026447,294.539001,209.072722,302.633454,220.719667,FALSE,"none"
"NODE_20675_length_108_cov_1632.25",436.479624,344.497555,158.547805,307.042957,235.759926,90.025773,40.702567,42.346222,FALSE,"none"
"NODE_20676_length_108_cov_268.208",52.692862,36.601355,0,11.162213,33.053003,28.917009,11.881119,19.822375,FALSE,"none"
"NODE_20677_length_108_cov_224.604",19.705302,33.192171,45.110937,22.372802,24.707085,17.147652,16.404255,19.822375,FALSE,"none"
"NODE_20678_length_108_cov_906.811",164.149697,159.15067,138.675655,149.979876,43.08232,34.636858,41.284872,98.313124,FALSE,"none"
"NODE_20679_length_108_cov_813.66",159.572187,47.072248,21.223073,87.429995,175.3941,180.294895,136.375829,67.070601,FALSE,"none"
"NODE_20680_length_108_cov_110.717",0,0,0,5.164058,4.941417,10.067472,20.770022,32.925924,FALSE,"none"
"NODE_20681_length_108_cov_1293.43",143.933857,151.846523,112.888003,105.609977,150.220418,10.440772,22.535572,30.875367,FALSE,"none"
"NODE_20682_length_108_cov_77.4151",8.883782,0,5.329931,10.338409,4.943339,0,0,0,FALSE,"none"
"NODE_20686_length_108_cov_696.245",40.241077,26.297224,87.221943,143.366276,146.232506,85.727675,90.997345,145.224291,FALSE,"none"
"NODE_20687_length_108_cov_142.491",25.726403,0,0,0,20.646441,15.101194,11.881119,19.822375,FALSE,"none"
"NODE_20688_length_108_cov_67",26.078578,26.298341,5.379115,10.398703,9.915098,0,11.955946,11.929025,FALSE,"none"
