"Name","ERX2560132_ERR2541714_TPM","pir","subfam"
"NODE_336_length_678_cov_6.57945",5.135882,FALSE,"noCluster"
"NODE_337_length_677_cov_4.4791",3.293208,FALSE,"noCluster"
"NODE_338_length_676_cov_5.44767",4.330562,FALSE,"noCluster"
"NODE_339_length_676_cov_3.39614",3.093259,FALSE,"noCluster"
"NODE_340_length_676_cov_9.0467",10.929515,FALSE,"noCluster"
"NODE_341_length_675_cov_5.56774",7.024757,FALSE,"noCluster"
"NODE_342_length_674_cov_3.22456",2.277058,FALSE,"noCluster"
"NODE_343_length_674_cov_4.39903",3.312084,FALSE,"noCluster"
"NODE_344_length_674_cov_4.42811",3.105079,FALSE,"noCluster"
"NODE_345_length_674_cov_9.24233",7.245183,FALSE,"noCluster"
"NODE_346_length_674_cov_18.8417",21.029714,FALSE,"noCluster"
"NODE_347_length_674_cov_40.4814",5.995429,FALSE,"noCluster"
"NODE_348_length_672_cov_2.83468",2.493591,FALSE,"noCluster"
"NODE_349_length_672_cov_21.1005",16.000542,FALSE,"noCluster"
"NODE_350_length_671_cov_3.21266",2.498383,FALSE,"noCluster"
"NODE_351_length_671_cov_7.12987",6.454155,FALSE,"noCluster"
"NODE_352_length_671_cov_2.7224",2.290184,FALSE,"noCluster"
"NODE_353_length_671_cov_11.5049",11.45092,FALSE,"noCluster"
"NODE_354_length_671_cov_7.08929",5.413162,FALSE,"noCluster"
"NODE_355_length_670_cov_4.02764",2.920391,FALSE,"noCluster"
"NODE_356_length_670_cov_9.35772",8.78977,FALSE,"noCluster"
"NODE_357_length_670_cov_8.95122",5.498892,FALSE,"noCluster"
"NODE_358_length_669_cov_1.92345",1.672014,FALSE,"noCluster"
"NODE_359_length_669_cov_236.349",195.630786,FALSE,"noCluster"
"NODE_360_length_668_cov_4.52039",3.769303,FALSE,"noCluster"
"NODE_361_length_668_cov_14.3866",12.354937,FALSE,"noCluster"
"NODE_362_length_667_cov_4.89379",4.196224,FALSE,"noCluster"
"NODE_363_length_667_cov_9.15359",1.678544,FALSE,"noCluster"
"NODE_364_length_666_cov_64.2095",50.660245,FALSE,"noCluster"
"NODE_365_length_665_cov_1.14754",0.842508,FALSE,"noCluster"
"NODE_366_length_664_cov_4.3514",4.009707,FALSE,"noCluster"
"NODE_367_length_664_cov_2.79803",2.110372,FALSE,"noCluster"
"NODE_368_length_664_cov_5.5156",6.001497,FALSE,"noCluster"
"NODE_369_length_664_cov_9.57964",7.386302,FALSE,"noCluster"
"NODE_370_length_664_cov_5.16913",4.431781,FALSE,"noCluster"
"NODE_371_length_664_cov_3.65681",2.954521,FALSE,"noCluster"
"NODE_372_length_663_cov_5.76809",5.074777,FALSE,"noCluster"
"NODE_373_length_663_cov_24.5197",24.512334,FALSE,"noCluster"
"NODE_374_length_662_cov_6.60791",4.872838,FALSE,"noCluster"
"NODE_375_length_662_cov_2.88138",2.330488,FALSE,"noCluster"
"NODE_376_length_662_cov_9.98517",8.262638,FALSE,"noCluster"
"NODE_377_length_662_cov_9.16804",7.203325,FALSE,"noCluster"
"NODE_378_length_661_cov_4.12211",3.820997,FALSE,"noCluster"
"NODE_379_length_660_cov_5.40826",5.742746,FALSE,"noCluster"
"NODE_380_length_659_cov_5.89238",4.475366,FALSE,"noCluster"
"NODE_381_length_659_cov_5.78477",4.262253,FALSE,"noCluster"
"NODE_382_length_659_cov_6.53642",7.885168,FALSE,"noCluster"
