Geneid,02h_Late.Rings,05h_Rings.Troph.conversion,08h_Early.Trophs,11h_Mid.Trophs,14h_Late.Trophs,17h_Early.Rings,20h_Early.Mid.Rings,23h_Late.Mid.Rings
PCHAS_1101700,42.348099606693765,44.6951476687781,27.29562862157841,22.223934882518922,37.70430760665384,67.17549216510739,61.3690781130225,39.83995793896963
PCHAS_1101800,0.8292188519300825,1.076111858254026,0.20205962425349433,0.11544511879816878,1.2660985787396877,5.207897873942856,3.1100928281539115,0.8993690967537133
PCHAS_1101900,1277.2564507376374,1569.0386434736697,568.6224992676748,317.620294208563,514.7761858066381,1910.0977580112979,2191.7410590811924,1936.6370606239327
PCHAS_1102000,2.4975181909139184,2.618969543271173,0.9446791672546765,0.6768512900492486,1.6796169125969902,4.669805025565044,5.781711833984729,2.812705122865803
PCHAS_1102100,15.833732531631242,20.178194831030506,12.682030141758176,10.549084144816662,7.04727575282343,5.361797508627951,7.10144205166373,14.172534207800856
PCHAS_1102200,80.54605012418534,117.5413432011783,58.17589959557883,53.80017967983517,37.13660834228564,40.62683820685484,40.72086023296812,87.39170304313676
PCHAS_1102300,230.3044826073039,268.4825514495529,195.57693704674574,190.01589770390137,109.08937102905432,245.12739507521562,284.8160353590289,302.10194445151626
PCHAS_1102400,120.04491767869337,112.87167064438187,135.89726008748966,125.87487900799331,87.67323634763487,32.84993366156429,39.59994099279845,81.53071401278714
PCHAS_1102500,69.20486689836558,87.08104978662485,44.03953876381361,47.019940938696536,47.45526617110005,15.700774600924227,29.207125757658957,63.24914286132004
PCHAS_1102600,4.977169608581006,2.4675917092574746,9.159858693918961,15.667376540461895,39.96933712573442,6.551585490918675,5.662319229504184,1.542548029715166
PCHAS_1102700,486.56161697850064,464.49720667502953,411.2112509138295,352.8076514699914,279.9177726085607,360.39056899808634,423.93648143213875,444.6578036159249
PCHAS_1102800,2428.5828985664048,1715.890662211443,6239.542700565885,6680.465357224862,4330.044907656766,1175.8833112188902,557.4064079589634,732.5782543317976
PCHAS_1102900,35.03999139741087,36.575685517791655,22.994617393497993,26.19759009474066,34.38270710386526,23.91303872698223,31.827376466266973,30.73493946748504
PCHAS_1103000,9.583717670242855,7.769917608437295,7.842595871011029,8.068963601362146,39.82152532031296,40.69409965295493,10.197317267671432,5.8896178582847245
PCHAS_1103100,2848.9739970234173,2843.4131945557706,2718.5815649062515,2490.1021728188502,1809.1714170497235,2603.0225178035753,3038.294013904765,3218.538771729787
PCHAS_1103200,26.572374341084085,30.954340647252053,21.10150582536434,24.74723809998824,23.722638238506995,6.309771736717182,10.306691167428156,20.771072724629285
PCHAS_1103300,22.542162243526484,21.654187632279385,23.4745803836509,24.85780755145519,25.04600111231383,13.588883113675951,13.882844134153666,17.987536558641004
PCHAS_1103400,55.279868031088846,55.7852798010931,24.32567320756008,28.409200142427334,52.17865039074077,62.33070809516665,72.87808404067597,46.778815807731235
PCHAS_1103500,47.67097202946018,50.56183272275763,28.875280223335253,26.712404774711075,46.6594543150143,32.630327625920486,43.81614490922464,43.20892176370476
PCHAS_1103600,4.540203238103736,1.2621373191595575,0.4667040878775399,1.2611789561466298,2.0888651429823617,2.195198506431042,6.6212058065819015,2.517496901322762
